time,flux
15.4051,0.995578
15.4251,0.997088
15.4451,0.997322
15.4652,0.997471
15.4852,0.997499
15.5052,0.997244
15.5252,0.997943
15.5452,0.998704
15.5652,0.996903
15.5852,0.997284
15.6052,0.998253
15.6252,0.995712
15.6452,0.997865
15.6652,0.995931
15.6852,0.996844
15.7052,0.997602
15.7252,0.996446
15.7452,0.99729
15.7653,0.996756
15.7853,0.996761
15.8053,0.997394
15.8253,0.997896
15.8453,0.997533
15.8653,0.996307
15.8853,0.998116
15.9053,0.998079
15.9253,0.996397
15.9453,0.997586
15.9653,0.99638
15.9853,0.998877
16.0053,0.997927
16.0253,0.996824
16.0453,0.996568
16.0654,0.998508
16.0854,0.995898
16.1054,0.997251
16.1254,0.998288
16.1454,0.997627
16.1654,0.996481
16.1854,0.997822
16.2054,0.998043
16.2254,0.997083
16.2454,0.998149
16.2654,0.996126
16.2854,0.9983
16.3054,0.997497
16.3254,0.997075
16.3454,0.99718
16.3655,0.996235
16.3855,0.995519
16.4055,0.997372
16.4255,0.998185
16.4455,0.997842
16.4655,0.998228
16.4855,0.996985
16.5055,0.998207
16.5255,0.996091
16.5455,0.996878
16.5655,0.999047
16.5855,0.997844
16.6055,0.997513
16.6255,0.996446
16.6455,0.997739
16.6656,0.997206
16.6856,0.999387
16.7056,0.997923
16.7256,0.996667
16.7456,0.99662
16.7656,0.997871
16.7856,0.996636
16.8056,0.997828
16.8256,0.996824
16.8456,0.996828
16.8656,0.997181
16.8856,0.997365
16.9056,0.996635
16.9256,0.996371
16.9456,0.998268
16.9657,0.99645
16.9857,0.997033
17.0057,0.997465
17.0257,0.998233
17.0457,0.997684
17.0657,0.997015
17.0857,0.998359
17.1057,0.996908
17.1257,0.997373
17.1457,0.998096
17.1657,0.998368
17.1857,0.998774
17.2057,0.99731
17.2257,0.997885
17.2457,0.997104
17.2658,0.998364
17.2858,0.997199
17.3058,0.997296
17.3258,0.996516
17.3458,0.996935
17.3658,0.997727
17.3858,0.997673
17.4058,0.998406
17.4258,0.998177
17.4458,0.996896
17.4658,0.997328
17.4858,0.996482
17.5058,0.99963
17.5258,0.996803
17.5458,0.997056
17.5659,0.998244
17.5859,0.997695
17.6059,0.997238
17.6259,0.997462
17.6459,0.998934
17.6659,0.998116
17.6859,0.997867
17.7059,0.997451
17.7259,0.996565
17.7459,0.997189
17.7659,0.998965
17.7859,0.998656
17.8059,0.997493
17.8259,0.997665
17.8459,0.999556
17.866,0.997259
17.886,0.99792
17.906,0.997772
17.926,0.997258
17.946,0.997408
17.966,0.998694
17.986,0.998913
18.006,0.998987
18.026,0.99602
18.046,0.998146
18.066,0.997622
18.086,0.997653
18.106,0.997285
18.126,0.997377
18.146,0.997628
18.1661,0.997956
18.1861,0.998062
18.2061,0.996996
18.2261,0.997823
18.2461,0.997644
18.2661,0.998335
18.2861,0.99758
18.3061,0.997211
18.3261,0.998356
18.3461,0.998073
18.3661,0.998678
18.3861,0.997057
18.4061,0.998093
18.4261,0.996847
18.4461,0.999574
18.4662,0.997593
18.4862,0.998612
18.5062,0.997751
18.5262,0.998315
18.5462,0.997189
18.5662,0.997393
18.5862,0.996929
18.6062,0.99729
18.6262,0.995238
18.6462,0.997019
18.6662,0.998315
18.6862,0.996176
18.7062,0.997333
18.7262,0.997637
18.7462,0.997773
18.7663,0.998477
18.7863,0.998117
18.8063,0.998229
18.8263,0.997491
18.8463,0.996827
18.8663,0.99921
18.8863,0.998414
18.9063,0.997136
18.9263,0.998115
18.9463,0.99659
18.9663,0.996773
18.9863,0.996051
19.0063,0.997343
19.0263,0.997239
19.0463,0.99731
19.0664,0.997349
19.0864,0.998921
19.1064,0.996798
19.1264,0.998279
19.1464,0.998759
19.1664,0.996376
19.1864,0.997424
19.2064,0.997802
19.2264,0.996472
19.2464,0.997553
19.2664,0.998189
19.2864,1.000123
19.3064,0.998278
19.3264,0.99875
19.3464,0.998846
19.3665,0.997561
19.3865,0.99933
19.4065,0.997992
19.4265,0.997494
19.4465,0.997515
19.4665,0.998482
19.4865,0.997279
19.5065,0.998368
19.5265,0.999228
19.5465,0.997295
19.5665,0.997859
19.5865,0.998471
19.6065,0.997619
19.6265,0.998643
19.6465,0.997457
19.6666,0.998416
19.6866,0.998732
19.7066,0.997234
19.7266,0.998271
19.7466,0.997455
19.7666,0.99743
19.7866,0.997817
19.8066,0.737393
19.8266,0.738516
19.8466,0.737702
19.8666,0.738624
19.8866,0.737617
19.9066,0.737471
19.9266,0.737715
19.9466,0.73881
19.9667,0.736959
19.9867,0.738587
20.0067,0.738842
20.0267,0.737624
20.0467,0.737987
20.0667,0.740241
20.0867,0.738141
20.1067,0.738962
20.1267,0.739326
20.1467,0.739384
20.1667,0.737712
20.1867,0.737192
20.2067,0.997836
20.2267,0.99824
20.2467,0.99853
20.2668,0.997091
20.2868,0.998248
20.3068,0.998306
20.3268,0.998857
20.3468,0.998863
20.3668,0.997034
20.3868,1.000113
20.4068,0.998131
20.4268,0.997712
20.4468,0.997881
20.4668,0.998378
20.4868,0.998966
20.5068,0.998645
20.5268,0.998518
20.5468,0.997844
20.5669,0.997867
20.5869,0.998564
20.6069,0.998862
20.6269,0.998844
20.6469,0.998989
20.6669,0.997798
20.6869,0.997963
20.7069,0.998862
20.7269,0.997264
20.7469,0.998622
20.7669,0.998752
20.7869,0.997479
20.8069,0.9982
20.8269,0.997915
20.8469,0.999162
20.867,0.99833
20.887,0.997791
20.907,0.998016
20.927,0.998007
20.947,0.997214
20.967,0.997453
20.987,0.997804
21.007,0.996506
21.027,0.998561
21.047,0.999855
21.067,0.999017
21.087,0.998563
21.107,0.997845
21.127,0.999772
21.147,0.997911
21.1671,0.998178
21.1871,0.999419
21.2071,0.998625
21.2271,0.99882
21.2471,0.998708
21.2671,0.997891
21.2871,0.997829
21.3071,1.000016
21.3271,0.997701
21.3471,0.997559
21.3671,0.998737
21.3871,0.998942
21.4071,0.999565
21.4271,0.999321
21.4471,1.000249
21.4672,0.99789
21.4872,1.000745
21.5072,0.999331
21.5272,0.997994
21.5472,0.99944
21.5672,0.99974
21.5872,0.997706
21.6072,0.997832
21.6272,0.998698
21.6472,0.999015
21.6672,0.997177
21.6872,0.997831
21.7072,0.997764
21.7272,0.997504
21.7472,0.997989
21.7673,0.999391
21.7873,0.998561
21.8073,1.000243
21.8273,0.998693
21.8473,0.998747
21.8673,0.997274
21.8873,0.998038
21.9073,0.998699
21.9273,0.997627
21.9473,0.998589
21.9673,0.999402
21.9873,0.997232
22.0073,0.998052
22.0273,0.999067
22.0473,0.998584
22.0674,0.998833
22.0874,1.000004
22.1074,0.998195
22.1274,0.998008
22.1474,0.997365
22.1674,0.99998
22.1874,0.997954
22.2074,1.000041
22.2274,0.998488
22.2474,0.997425
22.2674,0.99847
22.2874,0.998134
22.3074,0.998289
22.3274,1.000308
22.3474,0.996383
22.3675,0.996827
22.3875,0.998203
22.4075,0.997566
22.4275,0.998739
22.4475,0.998424
22.4675,1.000673
22.4875,0.998552
22.5075,0.999314
22.5275,0.999105
22.5475,0.998243
22.5675,0.997518
22.5875,0.998637
22.6075,0.997158
22.6275,0.999062
22.6475,0.997376
22.6676,0.998726
22.6876,0.998502
22.7076,0.997518
22.7276,0.99908
22.7476,0.999746
22.7676,0.9985
22.7876,0.997224
22.8076,0.998732
22.8276,0.998459
22.8476,0.999039
22.8676,0.998387
22.8876,1.000113
22.9076,0.99876
22.9276,0.998694
22.9476,0.997769
22.9677,0.999507
22.9877,0.999024
23.0077,0.998681
23.0277,0.998086
23.0477,0.99946
23.0677,0.998992
23.0877,0.999113
23.1077,0.999048
23.1277,0.998179
23.1477,0.998387
23.1677,0.997749
23.1877,0.999931
23.2077,0.999135
23.2277,1.00007
23.2477,0.998607
23.2678,0.999023
23.2878,0.997965
23.3078,0.997914
23.3278,0.998391
23.3478,0.998293
23.3678,0.998841
23.3878,0.997892
23.4078,0.999307
23.4278,0.998796
23.4478,0.997367
23.4678,0.998368
23.4878,0.999929
23.5078,0.998767
23.5278,0.998433
23.5478,0.999499
23.5679,0.997878
23.5879,0.999975
23.6079,0.999491
23.6279,0.998925
23.6479,0.99767
23.6679,0.998792
23.6879,0.99828
23.7079,0.99896
23.7279,0.998243
23.7479,0.998718
23.7679,0.998396
23.7879,0.9991
23.8079,0.999599
23.8279,0.999842
23.8479,0.999231
23.868,0.999942
23.888,0.998627
23.908,0.999391
23.928,0.998244
23.948,0.998762
23.968,0.998616
23.988,0.999696
24.008,0.998333
24.028,0.998822
24.048,0.998851
24.068,1.001053
24.088,0.99938
24.108,0.999086
24.128,0.998958
24.148,0.99804
24.1681,0.999252
24.1881,0.998768
24.2081,0.998938
24.2281,0.998583
24.2481,0.997781
24.2681,0.999087
24.2881,0.997703
24.3081,0.998892
24.3281,0.998181
24.3481,0.997888
24.3681,0.999222
24.3881,0.99884
24.4081,0.998709
24.4281,0.998459
24.4481,0.998803
24.4682,0.999973
24.4882,0.999165
24.5082,0.998768
24.5282,0.999228
24.5482,1.000165
24.5682,0.997923
24.5882,0.998738
24.6082,0.999739
24.6282,0.997546
24.6482,0.998823
24.6682,0.998464
24.6882,0.997116
24.7082,0.999302
24.7282,1.000286
24.7482,0.999337
24.7683,1.000315
24.7883,0.998919
24.8083,0.739738
24.8283,0.738925
24.8483,0.74057
24.8683,0.739239
24.8883,0.739554
24.9083,0.739156
24.9283,0.739504
24.9483,0.739303
24.9683,0.738819
24.9883,0.739832
25.0083,0.740087
25.0283,0.73962
25.0483,0.738742
25.0684,0.738837
25.0884,0.739986
25.1084,0.738969
25.1284,0.740304
25.1484,0.738608
25.1684,0.738885
25.1884,0.739161
25.2084,0.999009
25.2284,0.999365
25.2484,0.999592
25.2684,0.99892
25.2884,0.99854
25.3084,1.000498
25.3284,0.998597
25.3484,0.999918
25.3685,0.999556
25.3885,0.998303
25.4085,0.999416
25.4285,0.998747
25.4485,0.998731
25.4685,0.999119
25.4885,1.000042
25.5085,0.999607
25.5285,0.997938
25.5485,0.99899
25.5685,0.998678
25.5885,0.999689
25.6085,0.999966
25.6285,0.999948
25.6485,0.998118
25.6686,0.99903
25.6886,0.998373
25.7086,0.998905
25.7286,0.999578
25.7486,0.999169
25.7686,1.00031
25.7886,0.998837
25.8086,0.999286
25.8286,0.999885
25.8486,0.998436
25.8686,0.99854
25.8886,0.999322
25.9086,0.998061
25.9286,0.998166
25.9486,0.998452
25.9687,0.999128
25.9887,0.999542
26.0087,0.999132
26.0287,0.999071
26.0487,0.999808
26.0687,0.999669
26.0887,0.998542
26.1087,0.998793
26.1287,1.000052
26.1487,0.998455
26.1687,1.000781
26.1887,0.998924
26.2087,0.999793
26.2287,0.999114
26.2487,0.998859
26.2688,0.99788
26.2888,0.999173
26.3088,1.000301
26.3288,0.997856
26.3488,0.999415
26.3688,0.999376
26.3888,0.99966
26.4088,0.999531
26.4288,0.999964
26.4488,0.999098
26.4688,0.999505
26.4888,0.999498
26.5088,0.999974
26.5288,1.000531
26.5488,0.999729
26.5689,1.000036
26.5889,0.998709
26.6089,0.997655
26.6289,0.998906
26.6489,0.998977
26.6689,0.998872
26.6889,0.998549
26.7089,1.000297
26.7289,1.000513
26.7489,0.999518
26.7689,0.998209
26.7889,0.999716
26.8089,0.999268
26.8289,0.999959
26.8489,0.999386
26.869,0.998345
26.889,1.001452
26.909,0.997483
26.929,0.99976
26.949,0.998877
26.969,0.997595
26.989,0.99997
27.009,1.000245
27.029,0.999358
27.049,1.00024
27.069,0.998607
27.089,1.000397
27.109,1.000192
27.129,0.998268
27.149,0.998584
27.1691,1.000262
27.1891,1.000937
27.2091,0.998563
27.2291,0.998999
27.2491,0.99983
27.2691,1.000827
27.2891,0.99964
27.3091,0.999646
27.3291,0.99944
27.3491,0.999996
27.3691,0.998437
27.3891,0.998605
27.4091,0.99905
27.4291,0.999627
27.4491,0.998569
27.4692,1.000954
27.4892,1.000245
27.5092,0.99936
27.5292,1.000111
27.5492,0.998392
27.5692,0.999843
27.5892,0.999526
27.6092,0.999278
27.6292,1.000363
27.6492,1.000275
27.6692,0.999539
27.6892,0.997767
27.7092,1.000235
27.7292,0.999098
27.7492,0.998904
27.7693,0.999073
27.7893,0.999734
27.8093,1.000107
27.8293,0.998938
27.8493,1.000674
27.8693,0.99946
27.8893,0.99998
27.9093,0.998682
27.9293,0.999469
27.9493,0.999595
27.9693,0.998359
27.9893,0.99923
28.0093,1.000089
28.0293,0.999104
28.0493,0.997607
28.0694,0.999116
28.0894,0.999918
28.1094,0.999111
28.1294,1.001761
28.1494,0.999617
28.1694,1.000191
28.1894,0.999362
28.2094,0.998923
28.2294,0.998627
28.2494,1.000878
