time,flux
4.8016,0.871275
4.8216,0.840273
4.8416,0.807661
4.8616,0.773473
4.8816,0.736122
4.9016,0.703325
4.9216,0.671471
4.9416,0.645411
4.9617,0.626195
4.9817,0.613774
5.0017,0.609934
5.0217,0.614784
5.0417,0.6278
5.0617,0.64963
5.0817,0.677574
5.1017,0.708874
5.1217,0.744343
5.1417,0.777678
5.1617,0.813046
5.1817,0.84619
5.2017,0.875992
5.2217,0.902564
5.2417,0.923664
5.2618,0.9429
5.2818,0.958808
5.3018,0.970658
5.3218,0.979939
5.3418,0.98494
5.3618,0.990564
5.3818,0.993111
5.4018,0.996848
5.4218,0.997421
5.4418,0.998232
5.4618,0.999079
5.4818,0.999124
5.5018,0.999445
5.5218,1.000399
5.5418,0.99848
5.5619,1.000751
5.5819,1.000151
5.6019,0.999395
5.6219,0.999454
5.6419,0.999746
5.6619,0.999902
5.6819,1.000095
5.7019,1.000344
5.7219,1.000236
5.7419,1.000791
5.7619,0.999695
5.7819,1.000884
5.8019,1.000569
5.8219,1.000284
5.8419,0.999939
5.862,0.999661
5.882,1.001047
5.902,0.999669
5.922,1.000709
5.942,0.999112
5.962,1.000083
5.982,1.000531
6.002,0.99961
6.022,1.000667
6.042,1.00054
6.062,1.000549
6.082,1.000083
6.102,0.999919
6.122,1.000387
6.142,1.000928
6.1621,0.999634
6.1821,1.000235
6.2021,0.99982
6.2221,1.00055
6.2421,1.000254
6.2621,0.998774
6.2821,0.999552
6.3021,0.999196
6.3221,1.000579
6.3421,1.000731
6.3621,0.999885
6.3821,1.0001
6.4021,0.999508
6.4221,0.999961
6.4421,1.000536
6.4622,0.999588
6.4822,0.999375
6.5022,1.00014
6.5222,1.000702
6.5422,1.001191
6.5622,1.000223
6.5822,0.999258
6.6022,1.000565
6.6222,0.999563
6.6422,0.999888
6.6622,0.999907
6.6822,1.000245
6.7022,1.000661
6.7222,0.999973
6.7422,0.999099
6.7623,1.000961
6.7823,1.000445
6.8023,1.000788
6.8223,0.999691
6.8423,0.999374
6.8623,0.999954
6.8823,1.000517
6.9023,1.000192
6.9223,1.000503
6.9423,0.999467
6.9623,0.999902
6.9823,1.001815
7.0023,0.999458
7.0223,1.000855
7.0423,1.000084
7.0624,1.000253
7.0824,1.000063
7.1024,0.999582
7.1224,0.999561
7.1424,0.999938
7.1624,0.99996
7.1824,0.999663
7.2024,0.999569
7.2224,1.000587
7.2424,0.999548
7.2624,1.000123
7.2824,1.000575
7.3024,1.000323
7.3224,0.99953
7.3424,0.999637
7.3625,0.999435
7.3825,1.000395
7.4025,1.001351
7.4225,0.999974
7.4425,0.999464
7.4625,1.000134
7.4825,0.999391
7.5025,1.000517
7.5225,1.000146
7.5425,0.999239
7.5625,1.000284
7.5825,1.000565
7.6025,0.999914
7.6225,0.999182
7.6425,0.99954
7.6626,0.999488
7.6826,1.00014
7.7026,1.000756
7.7226,1.00042
7.7426,0.999247
7.7626,1.000273
7.7826,0.999699
7.8026,0.999985
7.8226,0.998927
7.8426,1.000358
7.8626,0.999269
7.8826,1.000171
7.9026,1.00022
7.9226,0.999219
7.9426,1.001148
7.9627,1.000793
7.9827,0.999238
8.0027,0.999693
8.0227,1.000951
8.0427,0.999937
8.0627,1.000263
8.0827,1.000149
8.1027,1.000184
8.1227,1.000291
8.1427,0.998876
8.1627,0.999784
8.1827,1.000145
8.2027,0.999618
8.2227,1.001241
8.2427,0.999922
8.2628,1.000102
8.2828,1.000645
8.3028,0.999611
8.3228,0.999797
8.3428,1.000108
8.3628,1.000111
8.3828,0.999747
8.4028,0.999377
8.4228,0.999522
8.4428,1.000648
8.4628,1.000573
8.4828,0.999639
8.5028,0.999524
8.5228,1.000204
8.5428,0.999419
8.5629,1.00022
8.5829,1.000476
8.6029,1.001012
8.6229,1.000657
8.6429,0.999296
8.6629,1.000067
8.6829,0.9996
8.7029,1.000343
8.7229,0.999198
8.7429,1.000643
8.7629,0.999464
8.7829,0.999598
8.8029,1.000622
8.8229,1.000099
8.8429,0.999469
8.863,1.000727
8.883,0.999343
8.903,1.000067
8.923,0.999741
8.943,0.999649
8.963,0.999729
8.983,1.000277
9.003,1.000107
9.023,0.999226
9.043,0.999346
9.063,1.00051
9.083,1.0005
9.103,1.000562
9.123,1.001179
9.143,1.00076
9.1631,1.000331
9.1831,1.000301
9.2031,1.000621
9.2231,1.000339
9.2431,0.998995
9.2631,1.000099
9.2831,0.999492
9.3031,1.000093
9.3231,1.000091
9.3431,0.999915
9.3631,0.999613
9.3831,0.999127
9.4031,0.999964
9.4231,1.001133
9.4431,0.999956
9.4632,1.000886
9.4832,0.999121
9.5032,0.998905
9.5232,0.99956
9.5432,0.999471
9.5632,0.997147
9.5832,0.996192
9.6032,0.9946
9.6232,0.993236
9.6432,0.989237
9.6632,0.983999
9.6832,0.977008
9.7032,0.966507
9.7232,0.955546
9.7432,0.938801
9.7633,0.919984
9.7833,0.89685
9.8033,0.868961
9.8233,0.838193
9.8433,0.805222
9.8633,0.770083
9.8833,0.735112
9.9033,0.700046
9.9233,0.669214
9.9433,0.643498
9.9633,0.624569
9.9833,0.612739
10.0033,0.610083
10.0233,0.615681
10.0433,0.629791
10.0634,0.652275
10.0834,0.678503
10.1034,0.71145
10.1234,0.745856
10.1434,0.780296
10.1634,0.814972
10.1834,0.848939
10.2034,0.87779
10.2234,0.904377
10.2434,0.925495
10.2634,0.944239
10.2834,0.958696
10.3034,0.97097
10.3234,0.979052
10.3434,0.986333
10.3635,0.99027
10.3835,0.993618
10.4035,0.995863
10.4235,0.997362
10.4435,0.998792
10.4635,0.998741
10.4835,0.999665
10.5035,1.000161
10.5235,0.999532
10.5435,0.999668
10.5635,1.00073
10.5835,1.000238
10.6035,1.000328
10.6235,1.000221
10.6435,1.000294
10.6636,0.999723
10.6836,1.000753
10.7036,0.999149
10.7236,0.999451
10.7436,0.999346
10.7636,1.000032
10.7836,0.999128
10.8036,1.001719
10.8236,1.000443
10.8436,0.999946
10.8636,1.00087
10.8836,0.999639
10.9036,0.999936
10.9236,1.001018
10.9436,0.999659
10.9637,1.000081
10.9837,1.000935
11.0037,0.999461
11.0237,0.999392
11.0437,0.998983
11.0637,1.000085
11.0837,1.000085
11.1037,1.001214
11.1237,1.000851
11.1437,0.999937
11.1637,1.000331
11.1837,1.000911
11.2037,1.000305
11.2237,1.000829
11.2437,0.999541
11.2638,1.00039
11.2838,1.000523
11.3038,1.00073
11.3238,1.000141
11.3438,1.000139
11.3638,0.999218
11.3838,1.000064
11.4038,0.99875
11.4238,1.000091
11.4438,0.999394
11.4638,1.001517
11.4838,0.998854
11.5038,0.999545
11.5238,1.000742
11.5438,0.99969
11.5639,0.99972
11.5839,1.000109
11.6039,1.000501
11.6239,1.000753
11.6439,0.999727
11.6639,0.999069
11.6839,0.998692
11.7039,1.000181
11.7239,1.000062
11.7439,1.000977
11.7639,1.00108
11.7839,1.00053
11.8039,1.000797
11.8239,1.001094
11.8439,0.999863
11.864,0.999522
11.884,0.999683
11.904,0.999889
11.924,0.999346
11.944,1.000022
11.964,0.999682
11.984,1.000063
12.004,1.00025
12.024,0.999346
12.044,0.999095
12.064,1.000354
12.084,0.999237
12.104,1.000267
12.124,1.000553
12.144,1.000085
12.1641,1.000672
12.1841,1.000171
12.2041,0.999318
12.2241,0.999312
12.2441,0.999447
12.2641,0.999854
12.2841,1.000096
12.3041,0.999628
12.3241,1.000689
12.3441,1.001375
12.3641,1.000702
12.3841,0.9998
12.4041,1.000363
12.4241,1.000294
12.4441,0.999872
12.4642,0.999935
12.4842,1.000489
12.5042,0.999639
12.5242,1.000175
12.5442,1.000092
12.5642,1.000068
12.5842,0.999737
12.6042,1.000244
12.6242,0.999617
12.6442,0.99924
12.6642,0.999763
12.6842,1.000452
12.7042,1.000794
12.7242,1.000076
12.7442,0.999194
12.7643,0.999844
12.7843,0.999273
12.8043,0.999635
12.8243,1.000891
12.8443,0.998872
12.8643,0.999496
12.8843,1.00029
12.9043,0.999641
12.9243,1.000251
12.9443,0.999575
12.9643,1.000929
12.9843,0.999716
13.0043,0.999429
13.0243,0.999883
13.0443,0.999938
13.0644,0.999861
13.0844,0.999904
13.1044,0.999961
13.1244,0.999079
13.1444,1.000105
13.1644,1.000454
13.1844,1.001157
13.2044,1.00014
13.2244,0.999573
13.2444,1.002472
13.2644,0.999894
13.2844,0.999857
13.3044,1.000683
13.3244,0.999509
13.3444,0.999963
13.3645,1.000445
13.3845,0.999614
13.4045,0.999549
13.4245,0.999418
13.4445,0.999822
13.4645,1.000082
13.4845,1.000252
13.5045,1.00032
13.5245,0.999935
13.5445,1.000827
13.5645,0.999381
13.5845,0.998717
13.6045,1.000051
13.6245,1.000263
13.6445,1.000315
13.6646,1.000693
13.6846,1.000044
13.7046,0.999028
13.7246,0.999898
13.7446,1.000448
13.7646,1.000489
13.7846,1.000078
13.8046,1.000388
13.8246,0.999979
13.8446,0.999574
13.8646,0.999127
13.8846,1.001397
13.9046,0.999715
13.9246,0.999668
13.9446,0.999591
13.9647,0.999782
13.9847,0.999657
14.0047,0.999914
14.0247,1.000746
14.0447,0.999718
14.0647,1.000184
14.0847,0.999852
14.1047,0.999927
14.1247,0.999901
14.1447,0.999662
14.1647,0.999409
14.1847,1.000118
14.2047,1.000293
14.2247,1.000678
14.2447,0.999946
14.2648,0.999614
14.2848,0.999331
14.3048,1.000009
14.3248,1.00139
14.3448,1.000349
14.3648,1.000672
14.3848,0.998999
14.4048,0.999462
14.4248,1.000877
14.4448,0.998602
14.4648,1.000017
14.4848,1.001486
14.5048,1.000123
14.5248,1.000709
14.5448,0.998288
14.5649,0.998215
14.5849,0.996715
14.6049,0.995779
14.6249,0.992635
14.6449,0.989103
14.6649,0.984454
14.6849,0.976453
14.7049,0.966453
14.7249,0.953581
14.7449,0.937346
14.7649,0.918366
14.7849,0.892771
14.8049,0.866442
14.8249,0.834891
14.8449,0.801534
14.865,0.766463
14.885,0.731098
14.905,0.697857
14.925,0.66624
14.945,0.641431
14.965,0.623472
14.985,0.613367
15.005,0.610484
15.025,0.61717
15.045,0.630787
15.065,0.65351
15.085,0.682365
15.105,0.714114
15.125,0.748424
15.145,0.783073
15.1651,0.819497
15.1851,0.850296
15.2051,0.881031
15.2251,0.906232
15.2451,0.92799
15.2651,0.9459
15.2851,0.959725
15.3051,0.971595
15.3251,0.980609
15.3451,0.986493
15.3651,0.991418
15.3851,0.994947
15.4051,0.996515
15.4251,0.998087
15.4451,0.997888
15.4652,0.99958
15.4852,0.999605
15.5052,1.000131
15.5252,0.999095
15.5452,1.000494
15.5652,1.000028
15.5852,1.00072
15.6052,1.000306
15.6252,0.999525
15.6452,1.001267
15.6652,0.999303
15.6852,1.000942
15.7052,1.001806
15.7252,1.000486
15.7452,0.999361
15.7653,0.99982
15.7853,0.999552
15.8053,0.999666
15.8253,1.000234
15.8453,0.999633
15.8653,1.000566
15.8853,1.000162
15.9053,1.00016
15.9253,1.00069
15.9453,0.999107
15.9653,1.00129
15.9853,1.000746
16.0053,0.999721
16.0253,1.000057
16.0453,0.99957
16.0654,0.999937
16.0854,0.999979
16.1054,0.999684
16.1254,0.999047
16.1454,0.999153
16.1654,1.000343
16.1854,1.000711
16.2054,0.999396
16.2254,1.000512
16.2454,1.000392
16.2654,1.000598
16.2854,0.999886
16.3054,0.999917
16.3254,0.999635
16.3454,1.00014
16.3655,1.00002
16.3855,0.998967
16.4055,1.000193
16.4255,0.999466
16.4455,0.999211
16.4655,1.000516
16.4855,0.999211
16.5055,1.000083
16.5255,1.000688
16.5455,1.001114
16.5655,0.999787
16.5855,1.000205
16.6055,1.000481
16.6255,1.00057
16.6455,0.999059
16.6656,1.000461
16.6856,1.001132
16.7056,0.999258
16.7256,1.000227
16.7456,1.000519
16.7656,0.999462
16.7856,0.999762
16.8056,1.000562
16.8256,0.999986
16.8456,0.999728
16.8656,0.999503
16.8856,0.999306
16.9056,0.99975
16.9256,1.000771
16.9456,1.000057
16.9657,1.000497
16.9857,1.000836
17.0057,1.001045
17.0257,0.999969
17.0457,0.999773
17.0657,0.999514
17.0857,0.999786
17.1057,0.999681
17.1257,0.999443
17.1457,1.000228
17.1657,0.999756
17.1857,0.999745
17.2057,1.000415
17.2257,0.999548
17.2457,0.999222
17.2658,0.998812
17.2858,1.000035
17.3058,1.000062
17.3258,0.999673
17.3458,1.000427
17.3658,1.000167
17.3858,0.999558
17.4058,1.000149
17.4258,0.999115
17.4458,0.999183
17.4658,0.998935
17.4858,1.000046
17.5058,1.000174
17.5258,0.999718
17.5458,1.000472
17.5659,0.999746
17.5859,0.999305
17.6059,0.999815
17.6259,1.000393
17.6459,0.999596
17.6659,1.001292
17.6859,0.999785
17.7059,0.999892
17.7259,1.000557
17.7459,0.999988
17.7659,1.001217
17.7859,0.999945
17.8059,0.99977
17.8259,1.000814
17.8459,1.000643
17.866,0.999556
17.886,1.000741
17.906,0.999877
17.926,1.000202
17.946,1.000404
17.966,0.999543
17.986,1.000085
18.006,0.999871
18.026,1.00113
18.046,1.000399
18.066,0.999531
18.086,0.998212
18.106,1.000162
18.126,1.000286
18.146,0.999218
18.1661,1.000046
18.1861,1.000345
18.2061,1.000845
18.2261,1.000215
18.2461,1.001008
18.2661,0.999491
18.2861,0.999866
18.3061,0.998729
18.3261,0.999736
18.3461,0.999656
18.3661,1.000265
18.3861,0.999007
18.4061,0.999799
18.4261,0.999508
18.4461,0.99964
18.4662,1.000506
18.4862,0.999688
18.5062,1.000596
18.5262,1.000289
18.5462,0.999131
18.5662,0.99971
18.5862,1.000305
18.6062,1.00052
18.6262,1.000913
18.6462,1.000151
18.6662,1.000347
18.6862,0.999326
18.7062,1.000278
18.7262,1.001031
18.7462,1.0006
18.7663,0.999833
18.7863,0.999866
18.8063,1.000386
18.8263,1.000654
18.8463,1.00033
18.8663,1.000292
18.8863,0.999854
18.9063,1.000649
18.9263,1.000866
18.9463,1.000078
18.9663,0.999709
18.9863,0.99997
19.0063,0.999674
19.0263,1.00042
19.0463,1.000116
19.0664,0.999007
19.0864,0.9997
19.1064,1.00019
19.1264,0.999547
19.1464,1.000144
19.1664,1.000214
19.1864,1.000504
19.2064,1.000603
19.2264,1.000364
19.2464,1.000552
19.2664,0.999826
19.2864,1.000778
19.3064,1.000171
19.3264,1.000816
19.3464,1.000331
19.3665,0.999429
19.3865,1.000786
19.4065,1.000437
19.4265,0.999992
19.4465,0.999591
19.4665,0.999996
19.4865,1.000413
19.5065,0.999256
19.5265,0.999962
19.5465,0.997996
19.5665,0.99891
19.5865,0.997412
19.6065,0.995758
19.6265,0.992238
19.6465,0.98763
19.6666,0.983425
19.6866,0.976657
19.7066,0.965931
19.7266,0.95168
19.7466,0.937459
19.7666,0.9156
19.7866,0.892008
19.8066,0.864151
19.8266,0.833897
19.8466,0.798079
19.8666,0.764358
19.8866,0.728415
19.9066,0.694592
19.9266,0.664409
19.9466,0.641045
19.9667,0.622279
19.9867,0.612638
20.0067,0.611867
20.0267,0.617256
20.0467,0.633459
20.0667,0.656266
20.0867,0.685475
20.1067,0.716729
20.1267,0.751659
20.1467,0.787364
20.1667,0.82161
20.1867,0.853232
20.2067,0.882862
20.2267,0.907953
20.2467,0.930662
20.2668,0.947125
20.2868,0.961326
20.3068,0.972568
20.3268,0.980536
20.3468,0.986828
20.3668,0.991138
20.3868,0.994504
20.4068,0.996331
20.4268,0.997884
20.4468,0.997786
20.4668,0.999443
20.4868,0.999923
20.5068,0.998447
20.5268,0.99944
20.5468,0.999835
20.5669,0.999266
20.5869,0.999356
20.6069,0.999078
20.6269,1.000112
20.6469,0.998933
20.6669,0.999159
20.6869,0.999949
20.7069,0.999792
20.7269,1.000066
20.7469,0.999723
20.7669,0.999197
20.7869,1.000766
20.8069,1.000124
20.8269,0.999974
20.8469,1.000921
20.867,1.000116
20.887,1.000011
20.907,0.999958
20.927,0.999145
20.947,1.000217
20.967,1.000096
20.987,0.999431
21.007,1.000431
21.027,1.000332
21.047,1.000469
21.067,0.998801
21.087,0.998913
21.107,1.000164
21.127,1.000688
21.147,1.000925
21.1671,1.000692
21.1871,1.000229
21.2071,1.000013
21.2271,0.999713
21.2471,1.001666
21.2671,0.999724
21.2871,0.999052
21.3071,0.999809
21.3271,1.000137
21.3471,0.999495
21.3671,1.000686
21.3871,1.000451
21.4071,1.000748
21.4271,1.000774
21.4471,0.999697
21.4672,0.999546
21.4872,1.001384
21.5072,0.999294
21.5272,1.00005
21.5472,0.99975
21.5672,1.000848
21.5872,1.001192
21.6072,1.000687
21.6272,1.000244
21.6472,0.998804
21.6672,1.000558
21.6872,1.000053
21.7072,1.000006
21.7272,0.999623
21.7472,1.00096
21.7673,0.999084
21.7873,0.999594
21.8073,0.999483
21.8273,0.999461
21.8473,1.000274
21.8673,1.000257
21.8873,1.000233
21.9073,0.999385
21.9273,1.000846
21.9473,1.001241
21.9673,1.000303
21.9873,0.999793
22.0073,0.999103
22.0273,0.99975
22.0473,0.999057
22.0674,1.000335
22.0874,1.000166
22.1074,0.999827
22.1274,0.999957
22.1474,1.000042
22.1674,1.000871
22.1874,1.000159
22.2074,1.000125
22.2274,0.999987
22.2474,1.000792
22.2674,0.998861
22.2874,1.000168
22.3074,0.999233
22.3274,1.000155
22.3474,0.999353
22.3675,1.00058
22.3875,0.999596
22.4075,1.002478
22.4275,1.000279
22.4475,1.000906
22.4675,0.998666
22.4875,1.000429
22.5075,1.000196
22.5275,1.001165
22.5475,0.99953
22.5675,0.999978
22.5875,1.000016
22.6075,0.998611
22.6275,1.0002
22.6475,1.00044
22.6676,1.00033
22.6876,0.999284
22.7076,1.000853
22.7276,0.999049
22.7476,0.999886
22.7676,1.000403
22.7876,1.00088
22.8076,0.999399
22.8276,1.000133
22.8476,0.998911
22.8676,0.999931
22.8876,0.998674
22.9076,0.999695
22.9276,1.001072
22.9476,0.999575
22.9677,1.000578
22.9877,1.001063
23.0077,1.000679
23.0277,1.000001
23.0477,1.000497
23.0677,0.999793
23.0877,1.000065
23.1077,1.000321
23.1277,1.000298
23.1477,0.999818
23.1677,0.999839
23.1877,0.999619
23.2077,0.999265
23.2277,0.999386
23.2477,0.999892
23.2678,1.001528
23.2878,1.000421
23.3078,0.998832
23.3278,1.000148
23.3478,1.000153
23.3678,1.001014
23.3878,1.000736
23.4078,0.99965
23.4278,0.998926
23.4478,1.000448
23.4678,1.000479
23.4878,0.999982
23.5078,0.999947
23.5278,0.999651
23.5478,0.999214
23.5679,0.999881
23.5879,0.999751
23.6079,0.999476
23.6279,1.00092
23.6479,0.999711
23.6679,0.999579
23.6879,1.000489
23.7079,1.000644
23.7279,1.000886
23.7479,0.999429
23.7679,1.001309
23.7879,1.000245
23.8079,0.999707
23.8279,0.999652
23.8479,1.001297
23.868,1.000281
23.888,1.000176
23.908,0.999349
23.928,0.999669
23.948,0.999815
23.968,0.999667
23.988,1.000605
24.008,1.000323
24.028,0.998258
24.048,0.999498
24.068,0.999712
24.088,1.00009
24.108,1.000627
24.128,0.999378
24.148,0.999793
24.1681,1.000191
24.1881,0.999849
24.2081,1.000157
24.2281,1.000461
24.2481,0.999316
24.2681,1.000216
24.2881,1.00023
24.3081,0.999815
24.3281,1.000677
24.3481,1.000423
24.3681,0.999599
24.3881,1.000325
24.4081,1.00007
24.4281,0.999992
24.4481,0.999718
24.4682,0.99942
24.4882,0.999258
24.5082,0.999346
24.5282,0.998391
24.5482,0.998046
24.5682,0.998139
24.5882,0.997845
24.6082,0.995359
24.6282,0.992487
24.6482,0.988933
24.6682,0.981771
24.6882,0.974124
24.7082,0.964805
24.7282,0.950654
24.7482,0.934712
24.7683,0.913608
24.7883,0.890122
24.8083,0.86094
24.8283,0.829204
24.8483,0.795835
24.8683,0.7603
24.8883,0.725955
24.9083,0.691546
24.9283,0.662083
24.9483,0.637942
24.9683,0.620417
24.9883,0.610455
25.0083,0.609879
25.0283,0.61931
25.0483,0.634035
25.0684,0.65792
25.0884,0.687901
25.1084,0.72029
25.1284,0.754299
25.1484,0.790025
25.1684,0.824749
25.1884,0.855742
25.2084,0.884886
25.2284,0.909796
25.2484,0.931626
25.2684,0.947585
25.2884,0.962273
25.3084,0.971905
25.3284,0.980715
25.3484,0.987649
25.3685,0.990879
25.3885,0.994622
25.4085,0.996774
25.4285,0.998215
25.4485,0.999121
25.4685,0.998974
25.4885,1.00087
25.5085,1.00006
25.5285,0.998707
25.5485,1.000283
25.5685,0.999955
25.5885,1.000775
25.6085,0.999191
25.6285,0.999404
25.6485,0.999092
25.6686,1.001408
25.6886,1.000204
25.7086,0.999742
25.7286,0.999052
25.7486,1.000514
25.7686,1.000222
25.7886,0.998948
25.8086,0.999203
25.8286,0.999326
25.8486,0.999756
25.8686,0.999818
25.8886,1.001048
25.9086,1.000166
25.9286,0.999614
25.9486,0.999958
25.9687,1.000482
25.9887,1.000348
26.0087,0.999427
26.0287,1.000188
26.0487,1.000414
26.0687,1.000298
26.0887,1.000278
26.1087,0.999415
26.1287,1.000062
26.1487,1.000274
26.1687,0.999286
26.1887,0.999474
26.2087,0.998989
26.2287,1.000762
26.2487,0.999783
26.2688,0.999503
26.2888,0.999289
26.3088,0.998772
26.3288,1.000447
26.3488,1.000664
26.3688,0.999508
26.3888,0.998765
26.4088,0.99993
26.4288,1.000534
26.4488,0.999778
26.4688,1.001236
26.4888,1.000227
26.5088,1.000293
26.5288,1.000581
26.5488,0.999491
26.5689,1.000164
26.5889,0.999427
26.6089,0.999915
26.6289,1.001036
26.6489,0.999114
26.6689,0.999801
26.6889,0.999743
26.7089,1.001678
26.7289,0.999856
26.7489,0.999296
26.7689,1.000498
26.7889,0.999964
26.8089,1.000852
26.8289,0.998985
26.8489,0.999371
26.869,1.000232
26.889,1.00001
26.909,1.000689
26.929,0.998851
26.949,1.000121
26.969,1.000266
26.989,0.999333
27.009,0.999248
27.029,0.99958
27.049,1.000393
27.069,0.999421
27.089,0.999897
27.109,0.999539
27.129,1.000175
27.149,1.000522
27.1691,1.000486
27.1891,0.999389
27.2091,1.001584
27.2291,0.999775
27.2491,1.000571
27.2691,0.998167
27.2891,0.999705
27.3091,1.000999
27.3291,0.9999
27.3491,0.999396
27.3691,1.0005
27.3891,0.99907
27.4091,1.000371
27.4291,0.999832
27.4491,0.999898
27.4692,1.000245
27.4892,1.000231
27.5092,0.999626
27.5292,1.000147
27.5492,0.999979
27.5692,1.001357
27.5892,1.000187
27.6092,0.999831
27.6292,0.999473
27.6492,1.000633
27.6692,0.999349
27.6892,0.998854
27.7092,0.999832
27.7292,1.000602
27.7492,1.000643
27.7693,1.000398
27.7893,0.999764
27.8093,1.000104
27.8293,0.999393
27.8493,0.999796
27.8693,0.999122
27.8893,0.999387
27.9093,1.000032
27.9293,0.999868
27.9493,1.000653
27.9693,1.000626
27.9893,1.000477
28.0093,0.99995
28.0293,1.000548
28.0493,0.998756
28.0694,1.000283
28.0894,0.999399
28.1094,1.000181
28.1294,0.999763
28.1494,0.999893
28.1694,0.999904
28.1894,0.999977
28.2094,0.999243
28.2294,0.999916
28.2494,1.000644
