time,flux
2.0407,1.00662
2.0607,0.987732
2.0807,1.004367
2.1007,0.990354
2.1207,1.004771
2.1407,0.992627
2.1607,1.00695
2.1807,0.999461
2.2007,1.002144
2.2207,0.994973
2.2407,0.997684
2.2608,0.990958
2.2808,1.001505
2.3008,1.001555
2.3208,0.995226
2.3408,0.994906
2.3608,1.004064
2.3808,0.997699
2.4008,1.000114
2.4208,1.001601
2.4408,0.995338
2.4608,0.988983
2.4808,1.005758
2.5008,0.994162
2.5208,0.997805
2.5408,1.002412
2.5609,0.991341
2.5809,0.991756
2.6009,1.000144
2.6209,1.00428
2.6409,1.006658
2.6609,1.009921
2.6809,1.001843
2.7009,1.001655
2.7209,0.995451
2.7409,1.002737
2.7609,1.007369
2.7809,0.995566
2.8009,0.998382
2.8209,0.99146
2.8409,1.000584
2.861,0.999847
2.881,1.003352
2.901,1.003742
2.921,0.99736
2.941,1.007296
2.961,0.988114
2.981,1.002763
3.001,1.00306
3.021,1.001301
3.041,0.992386
3.061,0.994753
3.081,0.999854
3.101,1.002459
3.121,1.001108
3.141,0.999898
3.1611,0.999617
3.1811,1.002093
3.2011,1.001082
3.2211,1.003034
3.2411,1.006335
3.2611,0.997594
3.2811,0.997203
3.3011,0.995417
3.3211,0.994381
3.3411,0.99521
3.3611,0.998532
3.3811,0.998314
3.4011,1.002242
3.4211,0.99228
3.4411,1.004392
3.4612,0.992074
3.4812,1.001246
3.5012,0.998076
3.5212,1.002751
3.5412,0.991646
3.5612,0.996243
3.5812,1.000153
3.6012,0.999537
3.6212,0.999838
3.6412,0.99771
3.6612,0.998244
3.6812,0.991158
3.7012,1.005282
3.7212,1.004284
3.7412,1.001974
3.7613,1.000758
3.7813,1.004614
3.8013,0.998988
3.8213,1.003986
3.8413,0.998037
3.8613,0.998619
3.8813,1.004838
3.9013,0.992863
3.9213,0.992231
3.9413,1.002961
3.9613,1.002747
3.9813,0.99462
4.0013,0.999643
4.0213,0.993944
4.0413,1.002741
4.0614,0.993331
4.0814,0.996453
4.1014,1.003885
4.1214,1.000511
4.1414,1.001678
4.1614,0.995756
4.1814,1.007438
4.2014,0.998089
4.2214,1.001921
4.2414,1.006902
4.2614,0.997954
4.2814,1.000751
4.3014,0.994936
4.3214,1.001056
4.3414,1.006154
4.3615,0.998187
4.3815,0.996742
4.4015,1.000857
4.4215,1.000925
4.4415,1.002514
4.4615,0.994722
4.4815,1.001549
4.5015,1.001271
4.5215,0.992288
4.5415,0.992722
4.5615,0.992303
4.5815,1.011156
4.6015,1.004002
4.6215,0.997471
4.6415,0.995195
4.6616,0.999995
4.6816,0.994849
4.7016,0.218575
4.7216,0.209574
4.7416,0.21292
4.7616,0.220733
4.7816,0.216559
4.8016,0.221669
4.8216,0.223684
4.8416,0.229195
4.8616,0.217434
4.8816,0.223358
4.9016,0.216857
4.9216,0.21543
4.9416,0.218507
4.9617,0.226205
4.9817,0.219485
5.0017,0.222048
5.0217,0.22503
5.0417,0.22679
5.0617,0.222063
5.0817,0.223833
5.1017,0.222795
5.1217,0.2237
5.1417,0.220307
5.1617,0.214151
5.1817,0.216941
5.2017,0.218607
5.2217,0.230835
5.2417,0.225423
5.2618,0.224208
5.2818,0.217812
5.3018,1.000717
5.3218,1.00071
5.3418,1.000709
5.3618,1.007473
5.3818,1.006149
5.4018,1.006959
5.4218,0.996616
5.4418,1.00563
5.4618,0.997989
5.4818,0.99852
5.5018,1.005611
5.5218,1.004545
5.5418,1.002897
5.5619,0.992943
5.5819,0.994787
5.6019,0.994397
5.6219,1.003491
5.6419,1.005123
5.6619,0.997269
5.6819,1.000224
5.7019,1.003538
5.7219,0.997577
5.7419,1.002888
5.7619,1.002915
5.7819,1.004376
5.8019,0.999461
5.8219,1.003821
5.8419,1.001286
5.862,0.985761
5.882,1.0022
5.902,1.000619
5.922,0.99814
5.942,1.002474
5.962,0.997898
5.982,1.000149
6.002,1.000853
6.022,0.998861
6.042,0.991558
6.062,1.005924
6.082,0.997195
6.102,1.003027
6.122,0.990801
6.142,1.006324
6.1621,1.00286
6.1821,1.002504
6.2021,1.006111
6.2221,1.003528
6.2421,0.998915
6.2621,0.991858
6.2821,0.99961
6.3021,0.996933
6.3221,1.00131
6.3421,0.996552
6.3621,0.991043
6.3821,1.004917
6.4021,1.000054
6.4221,1.00541
6.4421,1.007955
6.4622,0.999801
6.4822,1.011386
6.5022,1.01111
6.5222,1.005617
6.5422,1.001855
6.5622,1.000974
6.5822,1.008344
6.6022,1.00145
6.6222,0.99298
6.6422,0.999132
6.6622,0.991979
6.6822,0.997574
6.7022,1.006774
6.7222,1.002373
6.7422,1.008164
6.7623,1.005619
6.7823,1.002009
6.8023,1.000565
6.8223,0.989707
6.8423,1.001501
6.8623,1.005544
6.8823,1.00253
6.9023,1.004576
6.9223,0.990534
6.9423,0.992517
6.9623,0.999985
6.9823,1.004734
7.0023,1.002162
7.0223,0.99927
7.0423,0.998207
7.0624,0.997903
7.0824,0.999234
7.1024,1.001759
7.1224,1.008249
7.1424,1.004722
7.1624,0.996567
7.1824,0.99861
7.2024,0.996842
7.2224,0.988518
7.2424,0.998337
7.2624,0.991192
7.2824,0.999857
7.3024,0.999963
7.3224,0.992803
7.3424,1.005555
7.3625,1.003366
7.3825,0.995555
7.4025,1.006815
7.4225,0.999224
7.4425,1.011484
7.4625,1.002439
7.4825,0.990067
7.5025,1.002014
7.5225,1.009106
7.5425,1.008038
7.5625,1.001298
7.5825,0.989756
7.6025,1.001368
7.6225,1.009428
7.6425,0.997526
7.6626,1.00166
7.6826,1.005852
7.7026,1.005875
7.7226,0.998684
7.7426,0.99716
7.7626,1.001588
7.7826,0.998155
7.8026,0.99722
7.8226,1.004082
7.8426,0.992287
7.8626,1.004908
7.8826,0.992028
7.9026,1.004795
7.9226,1.003906
7.9426,0.998025
7.9627,1.004008
7.9827,1.000228
8.0027,0.996358
8.0227,1.00367
8.0427,0.998003
8.0627,1.000082
8.0827,0.991711
8.1027,0.991314
8.1227,1.003876
8.1427,1.00589
8.1627,1.002071
8.1827,1.00616
8.2027,1.008397
8.2227,0.999729
8.2427,0.988797
8.2628,0.99695
8.2828,1.00563
8.3028,0.997689
8.3228,1.003263
8.3428,1.013413
8.3628,1.002058
8.3828,1.004422
8.4028,0.994583
8.4228,1.003923
8.4428,1.001379
8.4628,1.005475
8.4828,0.996255
8.5028,1.007006
8.5228,0.993486
8.5428,0.998331
8.5629,1.008144
8.5829,1.00169
8.6029,1.005607
8.6229,1.002915
8.6429,0.990277
8.6629,1.003065
8.6829,0.993252
8.7029,1.008628
8.7229,0.993037
8.7429,0.992669
8.7629,1.003106
8.7829,0.992562
8.8029,1.000721
8.8229,0.992256
8.8429,0.995528
8.863,1.002299
8.883,0.992114
8.903,1.016047
8.923,1.005503
8.943,0.996946
8.963,1.009272
8.983,0.99691
9.003,0.989708
9.023,0.991917
9.043,1.003993
9.063,0.987128
9.083,1.001805
9.103,1.004799
9.123,0.992308
9.143,1.000747
9.1631,0.992871
9.1831,1.000502
9.2031,1.004638
9.2231,1.013613
9.2431,1.001176
9.2631,1.006469
9.2831,1.002302
9.3031,1.000446
9.3231,1.008504
9.3431,0.998546
9.3631,0.995877
9.3831,0.996271
9.4031,1.004681
9.4231,1.005087
9.4431,1.003639
9.4632,0.996875
9.4832,0.991004
9.5032,0.99772
9.5232,0.992564
9.5432,0.9934
9.5632,1.001935
9.5832,1.002278
9.6032,1.005228
9.6232,0.994583
9.6432,1.000586
9.6632,1.003977
9.6832,0.997456
9.7032,0.218843
9.7232,0.221731
9.7432,0.22276
9.7633,0.216585
9.7833,0.225145
9.8033,0.220296
9.8233,0.220575
9.8433,0.221996
9.8633,0.215413
9.8833,0.222244
9.9033,0.221401
9.9233,0.214715
9.9433,0.216453
9.9633,0.215892
9.9833,0.222656
10.0033,0.220733
10.0233,0.22722
10.0433,0.224944
10.0634,0.221863
10.0834,0.223687
10.1034,0.225342
10.1234,0.227129
10.1434,0.225584
10.1634,0.228516
10.1834,0.226757
10.2034,0.21618
10.2234,0.227638
10.2434,0.218422
10.2634,0.211803
10.2834,0.220025
10.3034,0.992729
10.3234,1.003646
10.3434,1.010239
10.3635,0.996483
10.3835,1.00363
10.4035,1.003059
10.4235,1.006996
10.4435,1.0002
10.4635,0.9992
10.4835,1.002901
10.5035,1.003097
10.5235,1.00274
10.5435,1.001479
10.5635,1.005506
10.5835,0.991702
10.6035,1.004676
10.6235,0.998654
10.6435,0.998917
10.6636,1.000263
10.6836,1.00823
10.7036,0.998734
10.7236,1.000605
10.7436,0.994898
10.7636,0.992947
10.7836,0.991041
10.8036,0.994068
10.8236,0.995191
10.8436,0.990278
10.8636,0.997615
10.8836,0.994505
10.9036,1.002953
10.9236,0.996815
10.9436,0.991083
10.9637,0.994799
10.9837,1.00348
11.0037,1.001647
11.0237,0.986876
11.0437,0.999492
11.0637,1.007399
11.0837,1.005547
11.1037,0.992872
11.1237,1.00256
11.1437,1.001836
11.1637,1.002177
11.1837,1.002013
11.2037,0.995973
11.2237,1.007033
11.2437,1.009394
11.2638,1.004431
11.2838,1.003123
11.3038,1.008263
11.3238,1.009832
11.3438,1.000688
11.3638,1.004126
11.3838,0.995793
11.4038,0.997318
11.4238,1.010071
11.4438,1.001813
11.4638,1.010402
11.4838,1.001961
11.5038,0.99497
11.5238,1.004353
11.5438,1.003954
11.5639,0.992235
11.5839,1.001407
11.6039,1.006308
11.6239,1.003744
11.6439,1.002587
11.6639,0.997754
11.6839,1.005326
11.7039,0.990558
11.7239,0.996665
11.7439,1.007958
11.7639,1.000017
11.7839,1.009653
11.8039,0.998278
11.8239,0.991277
11.8439,1.005826
11.864,1.006413
11.884,0.993297
11.904,1.0
11.924,0.996286
11.944,0.997035
11.964,0.996927
11.984,1.002062
12.004,0.999428
12.024,0.997777
12.044,1.003115
12.064,0.998038
12.084,0.996479
12.104,0.998237
12.124,1.006372
12.144,0.995011
12.1641,0.993516
12.1841,0.989134
12.2041,0.997692
12.2241,0.998722
12.2441,0.997715
12.2641,0.999214
12.2841,1.002657
12.3041,0.995365
12.3241,0.994798
12.3441,1.004636
12.3641,0.995995
12.3841,1.003475
12.4041,1.005741
12.4241,1.000575
12.4441,1.001215
12.4642,0.992221
12.4842,1.008923
12.5042,0.998799
12.5242,0.995988
12.5442,1.004607
12.5642,0.991356
12.5842,1.001995
12.6042,1.0091
12.6242,0.999272
12.6442,0.994599
12.6642,0.999467
12.6842,0.998086
12.7042,0.999939
12.7242,0.999052
12.7442,0.993951
12.7643,1.000605
12.7843,0.989472
12.8043,0.998296
12.8243,1.003529
12.8443,1.00118
12.8643,1.009316
12.8843,1.002408
12.9043,1.000959
12.9243,1.001882
12.9443,1.002091
12.9643,0.998111
12.9843,0.995014
13.0043,0.997098
13.0243,0.999864
13.0443,1.00196
13.0644,1.002593
13.0844,0.997928
13.1044,0.994747
13.1244,1.000208
13.1444,0.991203
13.1644,1.011489
13.1844,0.999874
13.2044,1.002473
13.2244,1.006762
13.2444,1.000956
13.2644,1.000069
13.2844,1.000453
13.3044,1.000928
13.3244,0.994074
13.3444,0.997142
13.3645,0.991551
13.3845,1.005384
13.4045,0.999935
13.4245,0.997196
13.4445,0.998294
13.4645,1.005038
13.4845,1.003248
13.5045,1.004212
13.5245,0.99032
13.5445,1.00826
13.5645,1.003135
13.5845,0.999215
13.6045,1.002953
13.6245,1.011562
13.6445,0.993909
13.6646,1.002148
13.6846,1.01178
13.7046,0.994787
13.7246,0.986772
13.7446,0.992796
13.7646,1.005289
13.7846,0.999768
13.8046,0.999401
13.8246,1.000801
13.8446,0.992283
13.8646,1.007553
13.8846,1.003562
13.9046,0.995211
13.9246,0.997935
13.9446,0.998946
13.9647,1.002994
13.9847,1.004257
14.0047,1.000104
14.0247,0.997466
14.0447,0.991466
14.0647,0.996467
14.0847,1.006415
14.1047,0.998862
14.1247,0.998134
14.1447,1.002166
14.1647,1.004098
14.1847,0.999577
14.2047,1.003235
14.2247,1.004442
14.2447,0.990848
14.2648,1.008478
14.2848,0.99483
14.3048,1.00597
14.3248,0.99491
14.3448,1.003253
14.3648,0.995719
14.3848,1.005084
14.4048,0.989847
14.4248,0.999056
14.4448,1.002328
14.4648,1.007505
14.4848,1.003669
14.5048,1.000802
14.5248,0.999272
14.5448,0.995041
14.5649,0.991097
14.5849,0.994719
14.6049,1.000436
14.6249,1.00287
14.6449,1.007667
14.6649,0.992204
14.6849,0.999566
14.7049,0.221422
14.7249,0.215785
14.7449,0.222777
14.7649,0.218088
14.7849,0.216301
14.8049,0.224755
14.8249,0.220079
14.8449,0.223303
14.865,0.229279
14.885,0.222168
14.905,0.220238
14.925,0.218592
14.945,0.210098
14.965,0.219968
14.985,0.230025
15.005,0.219031
15.025,0.221151
15.045,0.220707
15.065,0.215294
15.085,0.223957
15.105,0.226233
15.125,0.214702
15.145,0.227661
15.1651,0.225894
15.1851,0.227993
15.2051,0.219467
15.2251,0.208959
15.2451,0.216536
15.2651,0.216584
15.2851,0.219261
15.3051,1.003218
15.3251,0.990267
15.3451,0.997596
15.3651,1.004008
15.3851,1.004611
15.4051,0.996643
15.4251,0.997282
15.4451,1.000909
15.4652,0.998309
15.4852,0.99578
15.5052,0.995633
15.5252,1.000653
15.5452,0.994968
15.5652,0.999189
15.5852,0.99645
15.6052,1.004605
15.6252,0.999238
15.6452,1.004267
15.6652,1.00442
15.6852,0.990897
15.7052,0.995341
15.7252,1.005249
15.7452,1.00297
15.7653,1.000475
15.7853,1.001477
15.8053,1.003186
15.8253,1.006601
15.8453,1.002407
15.8653,1.001432
15.8853,1.002644
15.9053,1.003963
15.9253,1.000313
15.9453,0.999662
15.9653,1.009039
15.9853,0.996964
16.0053,0.998325
16.0253,1.001286
16.0453,0.998709
16.0654,0.997215
16.0854,0.999148
16.1054,0.996603
16.1254,1.004628
16.1454,0.999968
16.1654,1.000383
16.1854,1.00514
16.2054,0.996781
16.2254,1.008586
16.2454,0.997235
16.2654,1.001208
16.2854,1.011927
16.3054,0.998395
16.3254,0.997607
16.3454,1.009883
16.3655,0.997901
16.3855,1.003199
16.4055,1.002188
16.4255,0.994654
16.4455,0.994423
16.4655,0.997675
16.4855,0.994149
16.5055,0.993581
16.5255,1.009194
16.5455,1.003595
16.5655,1.004426
16.5855,1.0057
16.6055,1.01605
16.6255,0.99941
16.6455,1.0005
16.6656,1.00048
16.6856,1.001521
16.7056,0.996245
16.7256,0.999867
16.7456,0.995706
16.7656,1.003228
16.7856,1.00697
16.8056,0.998074
16.8256,1.002583
16.8456,0.992355
16.8656,0.996912
16.8856,0.99848
16.9056,0.994625
16.9256,1.000666
16.9456,1.006663
16.9657,1.003987
16.9857,1.00775
17.0057,1.00823
17.0257,0.998294
17.0457,0.993911
17.0657,0.994034
17.0857,0.985896
17.1057,1.010072
17.1257,1.000804
17.1457,0.993488
17.1657,0.996104
17.1857,0.994012
17.2057,0.998226
17.2257,1.001671
17.2457,0.997541
17.2658,1.002643
17.2858,0.988342
17.3058,1.00071
17.3258,1.004539
17.3458,0.998061
17.3658,0.994781
17.3858,0.998119
17.4058,0.997407
17.4258,0.999674
17.4458,0.99319
17.4658,1.004636
17.4858,1.001323
17.5058,0.998557
17.5258,1.000715
17.5458,1.008028
17.5659,1.002766
17.5859,1.006076
17.6059,0.995681
17.6259,0.997438
17.6459,0.998422
17.6659,1.000766
17.6859,0.99534
17.7059,1.001973
17.7259,1.007639
17.7459,1.004444
17.7659,1.002353
17.7859,1.005775
17.8059,1.004876
17.8259,1.004437
17.8459,1.010869
17.866,1.00864
17.886,1.004302
17.906,0.987577
17.926,1.002197
17.946,1.002207
17.966,0.997588
17.986,0.996183
18.006,1.002419
18.026,0.99224
18.046,1.005625
18.066,0.994431
18.086,0.994364
18.106,0.993171
18.126,1.009891
18.146,0.994858
18.1661,0.989364
18.1861,0.998143
18.2061,1.000804
18.2261,1.003156
18.2461,1.002867
18.2661,1.00098
18.2861,0.998514
18.3061,0.997585
18.3261,1.000844
18.3461,1.003478
18.3661,0.99893
18.3861,1.004666
18.4061,0.996982
18.4261,1.002281
18.4461,1.002044
18.4662,1.004191
18.4862,0.988732
18.5062,1.001415
18.5262,0.999026
18.5462,0.9969
18.5662,1.001698
18.5862,1.001661
18.6062,1.000269
18.6262,0.996167
18.6462,0.995915
18.6662,1.004976
18.6862,1.003424
18.7062,1.000962
18.7262,0.995735
18.7462,0.992634
18.7663,0.998024
18.7863,0.99984
18.8063,1.007429
18.8263,1.005029
18.8463,0.998542
18.8663,1.000148
18.8863,1.005817
18.9063,1.002755
18.9263,1.007271
18.9463,0.999142
18.9663,1.002816
18.9863,0.994383
19.0063,1.008306
19.0263,0.989587
19.0463,1.001238
19.0664,0.991588
19.0864,1.001548
19.1064,1.005162
19.1264,1.003082
19.1464,0.997766
19.1664,1.001322
19.1864,0.994371
19.2064,0.996612
19.2264,0.997921
19.2464,1.002192
19.2664,1.004382
19.2864,1.005524
19.3064,0.999437
19.3264,0.996478
19.3464,0.998022
19.3665,0.999817
19.3865,1.003619
19.4065,0.992376
19.4265,0.998914
19.4465,1.001418
19.4665,0.986802
19.4865,1.004406
19.5065,1.007487
19.5265,1.005608
19.5465,0.997588
19.5665,1.003609
19.5865,1.000485
19.6065,1.005994
19.6265,0.989351
19.6465,1.000513
19.6666,0.995908
19.6866,1.001115
19.7066,0.22866
19.7266,0.214202
19.7466,0.218426
19.7666,0.219531
19.7866,0.218964
19.8066,0.222427
19.8266,0.227405
19.8466,0.223159
19.8666,0.213657
19.8866,0.223963
19.9066,0.2209
19.9266,0.216495
19.9466,0.214887
19.9667,0.223198
19.9867,0.216698
20.0067,0.2216
20.0267,0.224586
20.0467,0.212013
20.0667,0.228848
20.0867,0.216148
20.1067,0.213751
20.1267,0.209055
20.1467,0.224278
20.1667,0.220267
20.1867,0.217793
20.2067,0.212585
20.2267,0.221687
20.2467,0.220882
20.2668,0.212736
20.2868,0.223493
20.3068,0.998698
20.3268,0.996198
20.3468,1.004346
20.3668,1.003808
20.3868,1.008657
20.4068,0.996577
20.4268,1.013001
20.4468,0.998108
20.4668,0.996985
20.4868,1.007492
20.5068,1.00353
20.5268,1.00568
20.5468,1.001479
20.5669,0.996024
20.5869,1.005099
20.6069,1.00227
20.6269,1.00248
20.6469,0.998223
20.6669,1.00572
20.6869,1.000483
20.7069,0.999528
20.7269,0.997403
20.7469,1.000623
20.7669,0.990726
20.7869,0.996713
20.8069,1.005466
20.8269,0.987523
20.8469,1.001823
20.867,0.998808
20.887,0.996828
20.907,1.006174
20.927,0.993278
20.947,0.997433
20.967,0.991788
20.987,0.997286
21.007,1.002239
21.027,1.015147
21.047,1.000374
21.067,0.997624
21.087,0.992565
21.107,1.00361
21.127,1.007235
21.147,1.001041
21.1671,1.01074
21.1871,1.000945
21.2071,0.998334
21.2271,0.993199
21.2471,0.995074
21.2671,1.004717
21.2871,0.993727
21.3071,1.004061
21.3271,1.004246
21.3471,1.001131
21.3671,0.995527
21.3871,1.00135
21.4071,1.003344
21.4271,0.993404
21.4471,0.996185
21.4672,0.996987
21.4872,1.007273
21.5072,0.996485
21.5272,0.999234
21.5472,0.99867
21.5672,1.006789
21.5872,1.010314
21.6072,0.998316
21.6272,0.995849
21.6472,0.994408
21.6672,1.002074
21.6872,1.001785
21.7072,0.994322
21.7272,1.00291
21.7472,1.00102
21.7673,0.990903
21.7873,1.001696
21.8073,0.995011
21.8273,1.011328
21.8473,1.001139
21.8673,1.000024
21.8873,1.005832
21.9073,0.994971
21.9273,0.998823
21.9473,0.99552
21.9673,0.994422
21.9873,0.999936
22.0073,1.000502
22.0273,0.995989
22.0473,0.981145
22.0674,0.997304
22.0874,0.999227
22.1074,1.006906
22.1274,0.999374
22.1474,1.001284
22.1674,0.993036
22.1874,0.99847
22.2074,0.998483
22.2274,0.997576
22.2474,1.000259
22.2674,1.010333
22.2874,0.999584
22.3074,0.999586
22.3274,0.99013
22.3474,1.004975
22.3675,1.000626
22.3875,0.998053
22.4075,0.995798
22.4275,1.006913
22.4475,0.993338
22.4675,1.007092
22.4875,1.002425
22.5075,1.002996
22.5275,1.006348
22.5475,1.00564
22.5675,0.997763
22.5875,1.000074
22.6075,0.997019
22.6275,0.999815
22.6475,0.992927
22.6676,1.004582
22.6876,1.003972
22.7076,1.004753
22.7276,1.000708
22.7476,1.007583
22.7676,0.991823
22.7876,0.999993
22.8076,1.002691
22.8276,0.997637
22.8476,0.996131
22.8676,1.001346
22.8876,0.991703
22.9076,0.998017
22.9276,1.003693
22.9476,0.984237
22.9677,0.996998
22.9877,1.008826
23.0077,0.999914
23.0277,0.998845
23.0477,1.004842
23.0677,1.007848
23.0877,1.007368
23.1077,0.993075
23.1277,0.991079
23.1477,1.00025
23.1677,1.001742
23.1877,1.006509
23.2077,1.00801
23.2277,1.000291
23.2477,1.005426
23.2678,0.996645
23.2878,1.002866
23.3078,0.997146
23.3278,0.988627
23.3478,0.993873
23.3678,1.014015
23.3878,1.001238
23.4078,0.991512
23.4278,1.004422
23.4478,1.004983
23.4678,1.001443
23.4878,1.00191
23.5078,1.009283
23.5278,0.998846
23.5478,1.005655
23.5679,0.996305
23.5879,1.000002
23.6079,0.996069
23.6279,0.996535
23.6479,0.994029
23.6679,1.000814
23.6879,0.988768
23.7079,0.987457
23.7279,1.002273
23.7479,1.000457
23.7679,1.002789
23.7879,1.00584
23.8079,0.992961
23.8279,0.998295
23.8479,0.999778
23.868,0.993454
23.888,0.996072
23.908,1.002922
23.928,1.000919
23.948,0.997404
23.968,1.004312
23.988,1.008058
24.008,0.989687
24.028,1.006935
24.048,1.000927
24.068,0.997129
24.088,0.995726
24.108,0.993346
24.128,0.999547
24.148,1.003884
24.1681,0.993702
24.1881,1.005003
24.2081,1.004588
24.2281,0.997864
24.2481,1.004753
24.2681,0.994775
24.2881,1.000397
24.3081,0.990389
24.3281,1.001841
24.3481,0.997047
24.3681,0.998035
24.3881,1.004177
24.4081,0.997531
24.4281,1.002934
24.4481,1.007761
24.4682,0.982686
24.4882,1.001642
24.5082,0.99043
24.5282,1.001804
24.5482,1.005372
24.5682,1.001638
24.5882,0.993682
24.6082,1.007395
24.6282,1.000648
24.6482,0.997436
24.6682,0.995654
24.6882,1.000815
24.7082,0.217222
24.7282,0.217965
24.7482,0.228926
24.7683,0.223946
24.7883,0.22606
24.8083,0.221549
24.8283,0.225982
24.8483,0.214074
24.8683,0.228704
24.8883,0.221797
24.9083,0.213688
24.9283,0.220012
24.9483,0.216814
24.9683,0.215726
24.9883,0.216329
25.0083,0.215058
25.0283,0.221279
25.0483,0.227584
25.0684,0.224211
25.0884,0.216777
25.1084,0.215107
25.1284,0.219936
25.1484,0.219374
25.1684,0.217032
25.1884,0.222167
25.2084,0.221628
25.2284,0.21951
25.2484,0.226216
25.2684,0.216252
25.2884,0.226256
25.3084,0.992774
25.3284,1.003065
25.3484,1.001678
25.3685,0.99605
25.3885,1.007413
25.4085,0.99421
25.4285,1.001296
25.4485,1.001873
25.4685,0.998909
25.4885,1.006673
25.5085,0.992544
25.5285,0.999953
25.5485,1.001722
25.5685,0.996956
25.5885,1.000017
25.6085,1.005187
25.6285,1.000812
25.6485,0.990805
25.6686,1.008679
25.6886,0.991635
25.7086,1.006614
25.7286,1.005002
25.7486,0.999356
25.7686,0.999289
25.7886,1.01113
25.8086,0.998343
25.8286,0.991702
25.8486,0.992578
25.8686,1.006623
25.8886,1.003614
25.9086,1.002906
25.9286,0.999497
25.9486,1.014463
25.9687,1.003713
25.9887,1.005982
26.0087,0.99746
26.0287,1.001148
26.0487,1.006897
26.0687,1.006012
26.0887,0.991091
26.1087,1.005596
26.1287,1.015379
26.1487,0.998318
26.1687,1.00585
26.1887,1.004004
26.2087,1.003111
26.2287,0.998756
26.2487,1.004865
26.2688,1.004376
26.2888,1.003853
26.3088,0.987188
26.3288,0.996025
26.3488,0.997518
26.3688,1.001845
26.3888,1.001529
26.4088,1.011521
26.4288,0.992644
26.4488,0.998784
26.4688,0.995114
26.4888,0.99927
26.5088,1.013333
26.5288,1.000026
26.5488,0.995964
26.5689,0.99665
26.5889,0.993564
26.6089,1.001406
26.6289,0.99741
26.6489,0.99886
26.6689,0.996289
26.6889,0.991142
26.7089,1.00024
26.7289,1.00273
26.7489,0.994486
26.7689,1.002563
26.7889,0.994512
26.8089,1.00306
26.8289,0.991824
26.8489,1.001692
26.869,0.996762
26.889,1.005963
26.909,1.010491
26.929,1.004281
26.949,0.997135
26.969,0.994915
26.989,0.998915
27.009,1.002371
27.029,1.000277
27.049,0.999263
27.069,0.998325
27.089,1.000591
27.109,1.009999
27.129,0.991477
27.149,1.00078
27.1691,1.005965
27.1891,0.996515
27.2091,0.999131
27.2291,1.006552
27.2491,1.000565
27.2691,0.990136
27.2891,0.999618
27.3091,1.010443
27.3291,0.994997
27.3491,0.997176
27.3691,1.002615
27.3891,1.003799
27.4091,1.005049
27.4291,0.995455
27.4491,1.000301
27.4692,1.000359
27.4892,1.000635
27.5092,1.003298
27.5292,0.997488
27.5492,0.997856
27.5692,1.007301
27.5892,0.992395
27.6092,1.004727
27.6292,1.008094
27.6492,0.998493
27.6692,1.000723
27.6892,1.006378
27.7092,1.005512
27.7292,0.999097
27.7492,0.999508
27.7693,0.995698
27.7893,1.004383
27.8093,0.998947
27.8293,1.008596
27.8493,1.005746
27.8693,1.004181
27.8893,0.995958
27.9093,1.000131
27.9293,0.99794
27.9493,1.002684
27.9693,1.003834
27.9893,0.992244
28.0093,0.99627
28.0293,0.997597
28.0493,0.991392
28.0694,1.000609
28.0894,1.001319
28.1094,1.006333
28.1294,1.004329
28.1494,1.00254
28.1694,0.996188
28.1894,1.005517
28.2094,1.002032
28.2294,0.994644
28.2494,0.997188
