time,flux
4.4415,1.000656
4.4615,1.000036
4.4815,1.001673
4.5015,1.002266
4.5215,0.998716
4.5415,0.999798
4.5615,1.000482
4.5815,0.99988
4.6015,1.00061
4.6215,1.000231
4.6415,0.999094
4.6616,1.001124
4.6816,1.001541
4.7016,0.352071
4.7216,0.350849
4.7416,0.348247
4.7616,0.350381
4.7816,0.350039
4.8016,0.350484
4.8216,0.349418
4.8416,0.351144
4.8616,0.349316
4.8816,0.350434
4.9016,0.349832
4.9216,0.351205
4.9416,0.350715
4.9617,0.350628
4.9817,0.350691
5.0017,0.350167
5.0217,0.350072
5.0417,0.350738
5.0617,0.350307
5.0817,0.350767
5.1017,0.351023
5.1217,0.349233
5.1417,0.349896
5.1617,0.350201
5.1817,0.351835
5.2017,0.349134
5.2217,0.349181
5.2417,0.349711
5.2618,0.349544
5.2818,0.349438
5.3018,0.99982
5.3218,1.000057
5.3418,0.999907
5.3618,0.999075
5.3818,0.999413
5.4018,1.000388
5.4218,0.999996
5.4418,1.000665
5.4618,1.000136
5.4818,0.999941
5.5018,0.999856
5.5218,0.999686
5.5418,0.999136
5.5619,1.000281
5.5819,0.999964
5.6019,1.000131
5.6219,0.998125
5.6419,0.999575
5.6619,1.000911
5.6819,0.998794
5.7019,1.00062
5.7219,1.000709
5.7419,1.001365
5.7619,1.00075
5.7819,1.000529
5.8019,1.000355
5.8219,0.998444
5.8419,1.000436
5.862,0.998776
5.882,0.999816
5.902,0.999249
5.922,0.998725
5.942,0.998409
5.962,0.999779
5.982,1.000087
6.002,1.000225
6.022,1.000845
6.042,0.999804
6.062,0.999822
6.082,0.999072
6.102,1.000052
6.122,0.999703
6.142,1.000529
6.1621,1.000214
6.1821,1.000007
6.2021,1.000037
6.2221,0.99853
6.2421,1.000007
6.2621,0.99927
6.2821,1.000075
6.3021,0.99826
6.3221,0.999652
6.3421,0.999664
6.3621,1.000375
6.3821,0.998575
6.4021,1.00033
6.4221,0.999304
6.4421,0.999084
6.4622,1.000056
6.4822,0.998809
6.5022,0.999709
6.5222,1.000675
6.5422,0.999379
6.5622,1.001552
6.5822,1.000024
6.6022,1.001358
6.6222,1.00004
6.6422,0.999775
6.6622,0.999996
6.6822,1.000772
6.7022,0.998941
6.7222,0.998731
6.7422,0.998987
6.7623,1.000457
6.7823,1.000347
6.8023,1.001003
6.8223,0.999929
6.8423,0.999846
6.8623,0.99933
6.8823,1.000492
6.9023,1.00077
6.9223,1.00042
6.9423,0.999173
6.9623,1.000369
6.9823,0.998993
7.0023,1.000454
7.0223,1.001001
7.0423,1.00066
7.0624,1.000109
7.0824,0.999806
7.1024,0.999491
7.1224,0.999274
7.1424,0.999827
7.1624,0.998807
7.1824,0.999684
7.2024,0.999209
7.2224,0.999826
7.2424,0.999639
7.2624,0.999658
7.2824,0.99924
7.3024,1.000737
7.3224,1.001255
7.3424,1.000092
7.3625,0.999919
7.3825,1.001163
7.4025,0.999092
7.4225,1.000827
7.4425,1.000647
7.4625,0.999439
7.4825,1.000062
7.5025,0.999063
7.5225,1.000823
7.5425,1.000691
7.5625,1.000257
7.5825,1.000659
7.6025,1.001112
7.6225,0.999924
7.6425,1.00091
7.6626,0.998919
7.6826,1.001753
7.7026,0.999076
7.7226,1.000883
7.7426,1.000206
7.7626,0.99974
7.7826,1.000843
7.8026,0.998564
7.8226,0.99956
7.8426,0.999067
7.8626,0.999338
7.8826,0.999712
7.9026,0.999474
7.9226,0.999376
7.9426,0.999072
7.9627,0.999675
7.9827,0.99953
8.0027,0.999306
8.0227,0.999936
8.0427,0.999395
8.0627,0.998748
8.0827,1.000078
8.1027,0.999332
8.1227,0.998878
8.1427,1.00189
8.1627,0.999028
8.1827,1.000095
8.2027,0.999873
8.2227,1.000837
8.2427,0.998533
8.2628,1.001604
8.2828,1.000914
8.3028,1.001241
8.3228,1.000012
8.3428,1.000042
8.3628,1.001392
8.3828,1.000795
8.4028,0.999355
8.4228,1.000094
8.4428,0.999085
8.4628,0.999177
8.4828,1.000423
8.5028,1.000875
8.5228,1.000171
8.5428,1.000806
8.5629,0.999688
8.5829,1.00085
8.6029,1.00068
8.6229,0.998885
8.6429,1.001468
8.6629,0.99933
8.6829,1.000152
8.7029,1.000765
8.7229,1.000992
8.7429,0.998054
8.7629,1.000941
8.7829,1.000584
8.8029,1.001273
8.8229,1.000976
8.8429,0.999449
8.863,0.999639
8.883,0.999853
8.903,1.001773
8.923,0.999082
8.943,0.999815
8.963,0.999593
8.983,0.999304
9.003,1.000925
9.023,0.999047
9.043,1.000783
9.063,0.99854
9.083,0.999142
9.103,0.999206
9.123,1.000369
9.143,1.00008
9.1631,0.998846
9.1831,0.999596
9.2031,0.999651
9.2231,1.0002
9.2431,0.99933
9.2631,1.000399
9.2831,0.997994
9.3031,0.998567
9.3231,0.998836
9.3431,0.99953
9.3631,0.99988
9.3831,1.000395
9.4031,1.00011
9.4231,1.000431
9.4431,1.000036
9.4632,1.001457
9.4832,0.998316
9.5032,0.999949
9.5232,1.000011
9.5432,0.999991
9.5632,0.999329
9.5832,0.998517
9.6032,1.000084
9.6232,0.998987
9.6432,0.999855
9.6632,0.999085
9.6832,1.000651
9.7032,0.348675
9.7232,0.348667
9.7432,0.34945
9.7633,0.351319
9.7833,0.350512
9.8033,0.350583
9.8233,0.350143
9.8433,0.349069
9.8633,0.350594
9.8833,0.349581
9.9033,0.350708
9.9233,0.34926
9.9433,0.350593
9.9633,0.348726
9.9833,0.350736
10.0033,0.350593
10.0233,0.350103
10.0433,0.349878
10.0634,0.350315
10.0834,0.35057
10.1034,0.350456
10.1234,0.35077
10.1434,0.350443
10.1634,0.349683
10.1834,0.349421
10.2034,0.351317
10.2234,0.350289
10.2434,0.350241
10.2634,0.351247
10.2834,0.350259
10.3034,0.999771
10.3234,0.999399
10.3434,1.000563
10.3635,0.998741
10.3835,1.000291
10.4035,0.99975
10.4235,0.999915
10.4435,1.000547
10.4635,0.999421
10.4835,1.001052
10.5035,1.000071
10.5235,0.999481
10.5435,1.000667
10.5635,1.000978
10.5835,1.001003
10.6035,0.999929
10.6235,0.999252
10.6435,0.999589
10.6636,0.999095
10.6836,1.000299
10.7036,0.999539
10.7236,1.000798
10.7436,0.998779
10.7636,1.000209
10.7836,1.000533
10.8036,0.9997
10.8236,1.000103
10.8436,1.000891
10.8636,0.999535
10.8836,1.000813
10.9036,1.00027
10.9236,1.000326
10.9436,0.999183
10.9637,1.000224
10.9837,1.00042
11.0037,1.000626
11.0237,1.000944
11.0437,0.999722
11.0637,0.999425
11.0837,1.000282
11.1037,0.998566
11.1237,1.0009
11.1437,1.000021
11.1637,1.001802
11.1837,0.999846
11.2037,0.999651
11.2237,0.999422
11.2437,0.999355
11.2638,0.999717
11.2838,0.999956
11.3038,0.999261
11.3238,1.000497
11.3438,1.000449
11.3638,0.999445
11.3838,1.000765
11.4038,0.999869
11.4238,0.999758
11.4438,0.999311
11.4638,0.998327
11.4838,1.00032
11.5038,1.001519
11.5238,1.000768
11.5438,0.999876
11.5639,1.00052
11.5839,1.000349
11.6039,1.000232
11.6239,0.999247
11.6439,1.000227
11.6639,1.000598
11.6839,1.000731
11.7039,1.000537
11.7239,1.000086
11.7439,0.999785
11.7639,1.000281
11.7839,0.999644
11.8039,0.999054
11.8239,1.000793
11.8439,0.999222
11.864,0.998478
11.884,0.999492
11.904,1.000335
11.924,1.000717
11.944,1.000787
11.964,0.999385
11.984,1.000764
12.004,0.999518
12.024,0.999728
12.044,0.999403
12.064,0.999889
12.084,1.000567
12.104,0.998323
12.124,0.998472
12.144,0.999869
12.1641,1.000656
12.1841,0.998896
12.2041,1.000654
12.2241,0.999346
12.2441,1.000658
12.2641,0.999638
12.2841,1.000469
12.3041,1.000549
12.3241,1.000348
12.3441,0.999096
12.3641,1.001176
12.3841,0.998008
12.4041,1.000033
12.4241,1.002025
12.4441,0.999319
12.4642,0.999686
12.4842,0.998979
12.5042,0.999028
12.5242,0.998695
12.5442,1.00032
12.5642,1.000245
12.5842,1.00032
12.6042,1.000589
12.6242,0.99912
12.6442,0.999712
12.6642,1.000715
12.6842,0.999727
12.7042,0.999203
12.7242,0.999895
12.7442,0.999701
12.7643,0.999807
12.7843,1.000927
12.8043,0.999411
12.8243,0.999842
12.8443,1.000926
12.8643,0.999305
12.8843,0.99928
12.9043,0.999412
12.9243,0.999829
12.9443,0.999705
12.9643,0.999959
12.9843,0.999105
13.0043,0.999585
13.0243,1.001049
13.0443,1.000426
13.0644,0.999355
13.0844,0.999157
13.1044,1.002002
13.1244,0.999211
13.1444,1.000278
13.1644,0.998867
13.1844,1.000116
13.2044,0.999318
13.2244,1.000113
13.2444,1.001252
13.2644,0.999102
13.2844,0.999661
13.3044,1.000165
13.3244,0.999904
13.3444,0.998893
13.3645,1.000514
13.3845,1.000463
13.4045,1.000168
13.4245,1.001687
13.4445,1.000038
13.4645,0.998619
13.4845,0.999855
13.5045,0.998348
13.5245,1.000745
13.5445,1.000353
13.5645,1.00031
13.5845,0.999899
13.6045,1.000404
13.6245,0.998875
13.6445,1.000726
13.6646,1.000179
13.6846,0.998931
13.7046,0.999727
13.7246,0.999414
13.7446,1.000735
13.7646,1.000396
13.7846,0.999095
13.8046,1.000338
13.8246,0.99807
13.8446,0.999692
13.8646,0.999199
13.8846,1.000577
13.9046,0.999394
13.9246,1.001398
13.9446,1.002101
13.9647,0.999606
13.9847,0.999982
14.0047,0.99919
14.0247,1.000197
14.0447,0.998156
14.0647,1.00032
14.0847,1.00057
14.1047,0.999621
14.1247,0.99963
14.1447,1.001025
14.1647,1.00108
14.1847,1.000377
14.2047,0.998892
14.2247,1.000417
14.2447,1.001563
14.2648,0.99921
14.2848,1.00049
14.3048,0.99942
14.3248,1.001548
14.3448,0.999634
14.3648,1.00045
14.3848,1.000774
14.4048,0.999518
14.4248,0.998656
14.4448,0.99976
14.4648,1.000099
14.4848,0.999645
14.5048,0.999434
14.5248,0.999821
14.5448,0.999793
14.5649,1.000507
14.5849,1.001023
14.6049,1.000461
14.6249,1.000916
14.6449,1.000642
14.6649,1.000457
14.6849,0.999821
14.7049,0.349785
14.7249,0.350782
14.7449,0.349813
14.7649,0.350112
14.7849,0.350413
14.8049,0.35008
14.8249,0.350777
14.8449,0.349995
14.865,0.35028
14.885,0.348844
14.905,0.349976
14.925,0.348968
14.945,0.350769
14.965,0.349527
14.985,0.349269
15.005,0.348448
15.025,0.35046
15.045,0.349861
15.065,0.350059
15.085,0.34983
15.105,0.350571
15.125,0.350647
15.145,0.350798
15.1651,0.34996
15.1851,0.35
15.2051,0.348625
15.2251,0.350652
15.2451,0.350821
15.2651,0.349519
15.2851,0.350017
15.3051,0.999015
15.3251,1.000179
15.3451,1.001703
15.3651,0.999554
15.3851,0.999563
15.4051,1.001168
15.4251,1.000251
15.4451,1.00049
15.4652,1.000474
15.4852,1.001411
15.5052,1.001312
15.5252,0.999544
15.5452,1.000292
15.5652,0.999702
15.5852,0.999784
15.6052,1.001323
15.6252,1.000238
15.6452,0.999526
15.6652,0.99992
15.6852,1.00105
15.7052,1.000745
15.7252,1.000582
15.7452,1.000586
15.7653,0.999746
15.7853,0.999918
15.8053,1.000763
15.8253,1.000571
15.8453,0.999968
15.8653,1.001476
15.8853,1.000292
15.9053,0.999693
15.9253,0.999934
15.9453,0.999785
15.9653,1.000158
15.9853,0.998196
16.0053,0.999234
16.0253,0.999176
16.0453,0.999471
16.0654,1.000603
16.0854,0.999884
16.1054,1.000396
16.1254,0.99879
16.1454,1.000681
16.1654,1.000179
16.1854,1.000709
16.2054,1.000693
16.2254,1.000812
16.2454,1.000073
16.2654,1.000025
16.2854,0.999185
16.3054,1.000205
16.3254,1.000093
16.3454,0.99874
16.3655,1.000186
16.3855,1.00106
16.4055,0.99897
16.4255,0.999907
16.4455,1.001418
16.4655,0.999851
16.4855,1.001047
16.5055,0.999871
16.5255,0.999484
16.5455,1.000167
16.5655,1.000921
16.5855,1.000466
16.6055,0.99965
16.6255,1.000021
16.6455,0.999351
16.6656,1.000076
16.6856,0.999422
16.7056,0.999864
16.7256,0.99896
16.7456,1.000495
16.7656,0.999705
16.7856,0.999663
16.8056,0.999725
16.8256,0.997766
16.8456,1.00043
16.8656,0.999735
16.8856,0.998279
16.9056,1.000783
16.9256,1.000292
16.9456,1.00028
16.9657,1.000341
16.9857,0.999113
17.0057,1.000004
17.0257,0.999462
17.0457,1.00132
17.0657,0.999356
17.0857,0.999252
17.1057,1.000016
17.1257,0.999408
17.1457,0.999839
17.1657,1.000315
17.1857,0.999287
17.2057,1.001262
17.2257,0.999293
17.2457,0.999429
17.2658,1.001181
17.2858,1.000417
17.3058,1.000234
17.3258,1.000276
17.3458,1.001303
17.3658,0.99981
17.3858,0.99826
17.4058,0.999108
17.4258,1.000615
17.4458,1.000111
17.4658,1.00015
17.4858,1.000087
17.5058,0.999839
17.5258,0.999375
17.5458,1.00026
17.5659,1.000874
17.5859,1.000195
17.6059,0.999938
17.6259,1.000138
17.6459,0.999424
17.6659,0.999625
17.6859,1.000231
17.7059,1.000526
17.7259,1.000384
17.7459,1.000788
17.7659,0.999242
17.7859,1.000064
17.8059,1.000698
17.8259,0.999692
17.8459,1.00068
17.866,0.998743
17.886,0.998694
17.906,0.999059
17.926,1.000209
17.946,0.999813
17.966,1.000392
17.986,1.000184
18.006,0.999379
18.026,0.998586
18.046,0.998874
18.066,1.000398
18.086,1.000549
18.106,0.998575
18.126,1.000725
18.146,0.999857
18.1661,0.999954
18.1861,1.000551
18.2061,1.001476
18.2261,0.999625
18.2461,0.999537
18.2661,0.999906
18.2861,1.000776
18.3061,0.999579
18.3261,1.000284
18.3461,1.000206
18.3661,0.99777
18.3861,0.99972
18.4061,1.001329
18.4261,0.999751
18.4461,1.000103
18.4662,0.999918
18.4862,1.00031
18.5062,0.999858
18.5262,1.000708
18.5462,0.999726
18.5662,0.998898
18.5862,1.000607
18.6062,1.000497
18.6262,1.000973
18.6462,1.000473
18.6662,1.001352
18.6862,0.999706
18.7062,0.999963
18.7262,1.000598
18.7462,0.999601
18.7663,0.99885
18.7863,0.999849
18.8063,0.999318
18.8263,0.999343
18.8463,1.001194
18.8663,0.999056
18.8863,1.000161
18.9063,0.999189
18.9263,1.000846
18.9463,0.998824
18.9663,0.999973
18.9863,1.000439
19.0063,0.99981
19.0263,0.999826
19.0463,1.000231
19.0664,1.000044
19.0864,0.998922
19.1064,1.000531
19.1264,1.000003
19.1464,1.00042
19.1664,0.998777
19.1864,1.000862
19.2064,1.002214
19.2264,0.999144
19.2464,0.999713
19.2664,0.998976
19.2864,1.001078
19.3064,0.999681
19.3264,0.999449
19.3464,0.999454
19.3665,1.001121
19.3865,0.999701
19.4065,1.000531
19.4265,0.999509
19.4465,0.999497
19.4665,0.999796
19.4865,1.000275
19.5065,1.001444
19.5265,0.998847
19.5465,0.999963
19.5665,0.99966
19.5865,0.99911
19.6065,1.000264
19.6265,0.999908
19.6465,1.000882
19.6666,0.998771
19.6866,0.999507
19.7066,0.34967
19.7266,0.350457
19.7466,0.350652
19.7666,0.349718
19.7866,0.350628
19.8066,0.349724
19.8266,0.349851
19.8466,0.349651
19.8666,0.350439
19.8866,0.351393
19.9066,0.351024
19.9266,0.350438
19.9466,0.350226
19.9667,0.349984
19.9867,0.348193
20.0067,0.349797
20.0267,0.350623
20.0467,0.350236
20.0667,0.350457
20.0867,0.350248
20.1067,0.350773
20.1267,0.350261
20.1467,0.349801
20.1667,0.3481
20.1867,0.349163
20.2067,0.348801
20.2267,0.348116
20.2467,0.34898
20.2668,0.350155
20.2868,0.348621
20.3068,1.000676
20.3268,1.000796
20.3468,1.000044
20.3668,0.998761
20.3868,0.999119
20.4068,1.000319
20.4268,0.999224
20.4468,1.000682
20.4668,0.999539
20.4868,0.999681
20.5068,1.00049
20.5268,0.999683
20.5468,1.000036
20.5669,0.999278
20.5869,0.999983
20.6069,0.997995
20.6269,1.000103
20.6469,1.000384
20.6669,0.999713
20.6869,0.999685
20.7069,0.999814
20.7269,0.999806
20.7469,1.000007
20.7669,0.998853
20.7869,1.000451
20.8069,1.000381
20.8269,1.000112
20.8469,1.000743
20.867,0.999085
20.887,1.000355
20.907,0.998786
20.927,0.999753
20.947,0.999541
20.967,1.000164
20.987,1.000114
21.007,1.000173
21.027,0.999744
21.047,0.999722
21.067,1.000077
21.087,1.000843
21.107,0.999682
21.127,1.000164
21.147,1.000419
21.1671,1.000293
21.1871,1.001733
21.2071,1.001604
21.2271,0.999805
21.2471,0.999731
21.2671,0.998539
21.2871,0.999861
21.3071,1.000683
21.3271,0.999493
21.3471,1.001166
21.3671,0.999968
21.3871,1.000214
21.4071,0.999115
21.4271,1.000829
21.4471,0.999373
21.4672,0.999002
21.4872,1.000749
21.5072,0.999581
21.5272,0.998929
21.5472,1.000227
21.5672,1.000951
21.5872,0.99801
21.6072,0.999923
21.6272,1.000946
21.6472,0.999441
21.6672,0.999694
21.6872,1.00014
21.7072,1.000855
21.7272,1.001086
21.7472,0.998913
21.7673,1.000662
21.7873,0.997634
21.8073,1.000199
21.8273,1.000566
21.8473,0.999721
21.8673,1.001398
21.8873,0.999743
21.9073,1.000182
21.9273,1.000406
21.9473,0.999735
21.9673,1.000015
21.9873,1.000184
22.0073,1.000663
22.0273,0.999484
22.0473,0.999864
22.0674,0.999335
22.0874,1.000345
22.1074,0.999941
22.1274,1.000455
22.1474,1.000285
22.1674,1.001209
22.1874,1.0013
22.2074,0.999986
22.2274,0.998971
22.2474,1.000184
22.2674,1.000432
22.2874,1.000362
22.3074,0.999867
22.3274,1.001051
22.3474,1.000662
22.3675,0.998945
22.3875,0.999528
22.4075,1.00051
22.4275,0.998635
22.4475,1.000126
22.4675,1.000128
22.4875,1.000664
22.5075,0.999113
22.5275,1.000855
22.5475,0.999383
22.5675,0.999009
22.5875,0.999289
22.6075,1.000179
22.6275,0.999634
22.6475,0.999986
22.6676,0.998799
22.6876,0.999492
22.7076,1.000617
22.7276,1.000364
22.7476,1.000985
22.7676,0.998943
22.7876,1.000535
22.8076,0.999881
22.8276,0.999823
22.8476,0.998079
22.8676,1.000096
22.8876,1.000143
22.9076,0.999327
22.9276,1.001051
22.9476,0.999309
22.9677,0.999954
22.9877,0.9998
23.0077,1.001395
23.0277,0.999402
23.0477,0.999887
23.0677,1.000914
23.0877,0.999649
23.1077,0.998128
23.1277,0.99963
23.1477,1.001386
23.1677,1.00114
23.1877,1.000085
23.2077,0.999448
23.2277,0.999966
23.2477,1.000591
23.2678,0.999865
23.2878,1.000097
23.3078,1.000489
23.3278,1.000404
23.3478,1.000022
23.3678,1.000644
23.3878,0.999402
23.4078,0.999317
23.4278,1.000422
23.4478,1.000334
23.4678,1.0002
23.4878,1.001958
23.5078,1.000328
23.5278,0.998657
23.5478,1.001294
23.5679,1.000709
23.5879,1.001132
23.6079,0.998953
23.6279,0.998978
23.6479,0.999696
23.6679,1.00016
23.6879,1.000524
23.7079,1.001622
23.7279,0.998911
23.7479,1.001102
23.7679,0.998923
23.7879,0.997272
23.8079,1.001222
23.8279,0.999469
23.8479,0.998994
23.868,1.001662
23.888,1.000284
23.908,0.999744
23.928,0.999719
23.948,1.000096
23.968,1.000113
23.988,1.000421
24.008,1.000183
24.028,1.000252
24.048,1.000993
24.068,1.000248
24.088,1.001109
24.108,0.999505
24.128,1.001333
24.148,1.00047
24.1681,0.999575
24.1881,1.000441
24.2081,1.000324
24.2281,0.999318
24.2481,1.000036
24.2681,1.000667
24.2881,1.000356
24.3081,1.000994
24.3281,1.000135
24.3481,0.999768
24.3681,0.99854
24.3881,0.998648
24.4081,0.998348
24.4281,0.998911
24.4481,0.999033
24.4682,1.000528
24.4882,0.999803
24.5082,0.999718
24.5282,1.000656
24.5482,0.998871
24.5682,0.999061
24.5882,0.999916
24.6082,1.000719
24.6282,0.999341
24.6482,1.000593
24.6682,1.000829
24.6882,0.99939
24.7082,0.350112
24.7282,0.350245
24.7482,0.35127
24.7683,0.350884
24.7883,0.351092
24.8083,0.348835
24.8283,0.347924
24.8483,0.350044
24.8683,0.350472
24.8883,0.350491
24.9083,0.350045
24.9283,0.350137
24.9483,0.349942
24.9683,0.350886
24.9883,0.349511
25.0083,0.350491
25.0283,0.34904
25.0483,0.349923
25.0684,0.350486
25.0884,0.349255
25.1084,0.350534
25.1284,0.350257
25.1484,0.350572
25.1684,0.348728
25.1884,0.349152
25.2084,0.350634
25.2284,0.350519
25.2484,0.349923
25.2684,0.349158
25.2884,0.350084
25.3084,1.000429
25.3284,0.999819
25.3484,1.000594
25.3685,1.001647
25.3885,1.000378
25.4085,1.000471
25.4285,1.00063
25.4485,0.999559
25.4685,1.000749
25.4885,1.000372
25.5085,0.999951
25.5285,0.99904
25.5485,1.00026
25.5685,1.000169
25.5885,0.998794
25.6085,1.000539
25.6285,0.999387
25.6485,0.999842
25.6686,1.000295
25.6886,1.001031
25.7086,0.99938
25.7286,1.000783
25.7486,0.999741
25.7686,1.001286
25.7886,1.000046
25.8086,1.000834
25.8286,1.000935
25.8486,0.999483
25.8686,1.00029
25.8886,1.00055
25.9086,1.000264
25.9286,0.999767
25.9486,1.000255
25.9687,1.000166
25.9887,0.99956
26.0087,1.000391
26.0287,0.999679
26.0487,0.997846
26.0687,1.000535
26.0887,0.998812
26.1087,1.001241
26.1287,1.001522
26.1487,0.999693
26.1687,1.000991
26.1887,1.000596
26.2087,1.000398
26.2287,0.999187
26.2487,1.000542
26.2688,0.998491
26.2888,0.99929
26.3088,1.001552
26.3288,1.000256
26.3488,0.999856
26.3688,0.999829
26.3888,0.999455
26.4088,0.998228
26.4288,1.001688
26.4488,0.999829
26.4688,1.000964
26.4888,1.000502
26.5088,1.000107
26.5288,1.001058
26.5488,0.999619
26.5689,0.999927
26.5889,1.000344
26.6089,1.00083
26.6289,0.998889
26.6489,0.999361
26.6689,1.000379
26.6889,0.999766
26.7089,0.999362
26.7289,0.999564
26.7489,1.000255
26.7689,0.99879
26.7889,0.999629
26.8089,0.999756
26.8289,1.000469
26.8489,1.000032
26.869,0.999472
26.889,1.000584
26.909,0.999499
26.929,0.999073
26.949,0.998636
26.969,0.999551
26.989,0.999748
27.009,1.000009
27.029,0.998319
27.049,1.000247
27.069,1.000801
27.089,0.999909
27.109,1.001166
27.129,0.999133
27.149,1.000621
27.1691,0.999861
27.1891,0.999794
27.2091,0.999697
27.2291,0.999049
27.2491,0.999464
27.2691,1.000078
27.2891,0.998515
27.3091,0.999505
27.3291,1.000542
27.3491,0.999241
27.3691,0.99949
27.3891,1.000869
27.4091,1.001248
27.4291,0.999726
27.4491,1.000862
27.4692,1.000842
27.4892,0.999544
27.5092,1.000402
27.5292,0.998472
27.5492,1.000103
27.5692,0.999606
27.5892,1.001012
27.6092,0.999813
27.6292,0.999382
27.6492,1.000857
27.6692,0.999597
27.6892,1.001093
27.7092,0.999676
27.7292,1.000542
27.7492,0.999525
27.7693,0.998252
27.7893,1.000775
27.8093,1.000506
27.8293,0.997906
27.8493,0.999813
27.8693,1.000672
27.8893,0.999547
27.9093,1.000684
27.9293,0.998233
27.9493,1.000267
27.9693,1.001494
27.9893,0.999025
28.0093,0.999771
28.0293,1.000591
28.0493,0.999654
28.0694,1.000689
28.0894,1.002225
28.1094,0.999294
28.1294,1.000817
28.1494,1.00103
28.1694,1.000509
28.1894,1.000241
28.2094,0.999548
28.2294,1.000374
28.2494,1.000687
