time,flux
11.0474,1.000163
11.0674,0.999879
11.0874,0.999487
11.1074,0.998612
11.1274,0.999879
11.1474,0.999435
11.1674,1.000281
11.1875,1.000078
11.2075,0.99974
11.2275,0.99941
11.2475,1.001225
11.2675,1.000752
11.2875,1.000773
11.3075,1.000289
11.3276,1.00003
11.3476,1.000422
11.3676,0.99853
11.3876,0.999111
11.4076,0.999278
11.4276,0.999995
11.4476,1.001489
11.4676,0.999605
11.4877,1.000489
11.5077,1.000149
11.5277,0.999695
11.5477,0.999142
11.5677,1.000948
11.5877,0.999756
11.6077,0.999777
11.6278,0.999348
11.6478,1.001376
11.6678,0.999091
11.6878,1.00176
11.7078,0.999988
11.7278,0.998851
11.7478,0.999268
11.7678,0.999627
11.7879,1.000374
11.8079,1.001109
11.8279,0.999618
11.8479,1.000615
11.8679,0.999889
11.8879,1.000682
11.9079,0.998802
11.928,1.000102
11.948,0.999549
11.968,0.999791
11.988,0.999349
12.008,1.000211
12.028,1.000812
12.048,1.000708
12.068,0.9998
12.0881,0.999018
12.1081,1.00013
12.1281,0.999698
12.1481,1.000352
12.1681,1.001499
12.1881,0.998314
12.2081,1.000282
12.2282,0.999286
12.2482,0.999163
12.2682,1.000589
12.2882,0.999941
12.3082,0.999951
12.3282,1.001186
12.3482,1.000218
12.3682,0.998952
12.3883,1.000242
12.4083,0.998945
12.4283,0.998997
12.4483,1.000041
12.4683,1.000992
12.4883,1.001855
12.5083,1.000741
12.5284,0.998749
12.5484,1.000081
12.5684,1.000249
12.5884,1.001831
12.6084,0.998905
12.6284,1.00072
12.6484,1.000069
12.6684,0.999448
12.6885,0.999441
12.7085,1.0007
12.7285,0.999055
12.7485,1.000283
12.7685,0.999709
12.7885,1.001004
12.8085,1.000411
12.8286,1.000974
12.8486,0.999693
12.8686,0.999097
12.8886,1.000294
12.9086,0.998677
12.9286,1.000519
12.9486,1.000926
12.9686,1.000277
12.9887,0.998095
13.0087,0.999245
13.0287,1.000731
13.0487,0.999541
13.0687,0.99909
13.0887,0.999788
13.1087,0.999576
13.1288,0.999758
13.1488,1.000861
13.1688,1.000334
13.1888,0.99935
13.2088,0.999366
13.2288,0.998241
13.2488,0.998799
13.2688,0.999193
13.2889,0.999909
13.3089,0.999328
13.3289,1.000113
13.3489,0.998187
13.3689,1.000993
13.3889,0.99987
13.4089,0.999013
13.429,0.999883
13.449,1.000694
13.469,1.000236
13.489,1.000333
13.509,0.999101
13.529,0.999679
13.549,0.998987
13.569,1.000332
13.5891,0.99926
13.6091,0.999707
13.6291,0.999636
13.6491,1.000018
13.6691,0.999263
13.6891,1.000962
13.7091,0.998991
13.7292,0.998571
13.7492,0.998562
13.7692,0.999631
13.7892,1.001596
13.8092,1.000315
13.8292,1.001094
13.8492,1.001186
13.8692,1.000916
13.8893,1.000933
13.9093,0.999899
13.9293,1.000542
13.9493,0.999348
13.9693,0.999378
13.9893,1.00051
14.0093,1.000155
14.0294,1.001457
14.0494,0.998698
14.0694,0.999172
14.0894,1.000291
14.1094,1.000496
14.1294,1.000136
14.1494,1.001084
14.1694,0.999639
14.1895,0.999698
14.2095,0.999272
14.2295,0.999759
14.2495,0.999479
14.2695,1.000774
14.2895,1.000942
14.3095,1.000595
14.3296,0.999612
14.3496,1.000036
14.3696,1.000645
14.3896,0.999593
14.4096,1.001158
14.4296,0.999665
14.4496,1.000154
14.4696,0.999699
14.4897,1.000248
14.5097,1.000251
14.5297,0.999497
14.5497,0.999354
14.5697,1.00102
14.5897,0.999562
14.6097,1.000933
14.6298,1.0007
14.6498,0.998558
14.6698,1.000118
14.6898,1.000722
14.7098,0.998948
14.7298,0.999738
14.7498,0.997066
14.7698,0.997874
14.7899,0.999756
14.8099,1.000093
14.8299,0.999285
14.8499,1.000251
14.8699,0.941634
14.8899,0.940149
14.9099,0.940673
14.93,0.939411
14.95,0.940546
14.97,0.939796
14.99,0.939371
15.01,0.93945
15.03,0.940874
15.05,0.940535
15.07,0.93913
15.0901,0.940468
15.1101,0.939627
15.1301,0.94124
15.1501,1.000145
15.1701,1.000423
15.1901,1.000495
15.2101,1.000327
15.2302,1.000426
15.2502,0.998924
15.2702,0.99997
15.2902,0.99939
15.3102,1.000402
15.3302,1.00009
15.3502,0.99949
15.3702,0.999254
15.3903,0.999897
15.4103,0.99888
15.4303,1.001547
15.4503,0.999445
15.4703,1.000449
15.4903,0.998785
15.5103,0.999119
15.5304,0.999861
15.5504,0.998851
15.5704,0.999554
15.5904,0.998908
15.6104,0.999735
15.6304,1.000313
15.6504,0.998089
15.6704,0.999834
15.6905,0.999572
15.7105,1.000167
15.7305,0.998737
15.7505,1.00211
15.7705,0.999553
15.7905,0.998432
15.8105,0.999599
15.8306,0.999729
15.8506,0.99884
15.8706,1.001921
15.8906,0.999858
15.9106,1.000591
15.9306,0.999637
15.9506,0.999891
15.9706,1.000505
15.9907,1.000036
16.0107,1.000082
16.0307,0.998996
16.0507,1.000782
16.0707,0.998454
16.0907,0.999603
16.1107,1.000535
16.1308,0.999561
16.1508,0.999713
16.1708,0.999377
16.1908,0.999889
16.2108,1.000329
16.2308,1.001221
16.2508,0.999737
16.2708,0.998999
16.2909,0.999501
16.3109,0.999276
16.3309,1.001176
16.3509,1.000499
16.3709,0.999353
16.3909,0.998582
16.4109,1.000285
16.431,0.999639
16.451,0.999565
16.471,1.001364
16.491,0.998599
16.511,0.999687
16.531,0.999449
16.551,1.000332
16.571,0.998701
16.5911,0.999346
16.6111,1.000754
16.6311,0.999065
16.6511,1.000372
16.6711,0.999267
16.6911,0.999493
16.7111,1.000623
16.7312,1.000218
16.7512,0.999106
16.7712,0.99904
16.7912,0.998461
16.8112,0.999804
16.8312,1.000994
16.8512,0.999941
16.8712,1.000346
16.8913,1.000862
16.9113,1.000675
16.9313,0.998594
16.9513,0.999059
16.9713,0.999004
16.9913,1.000208
17.0113,1.000295
17.0314,1.000392
17.0514,0.999934
17.0714,0.999973
17.0914,1.000846
17.1114,1.000331
17.1314,0.999081
17.1514,1.000883
17.1714,1.000245
17.1915,0.99939
17.2115,0.999391
17.2315,0.999052
17.2515,0.999125
17.2715,0.998801
17.2915,1.000633
17.3115,0.998297
17.3316,1.00069
17.3516,0.999141
17.3716,0.999914
17.3916,0.999638
17.4116,1.000586
17.4316,0.99965
17.4516,1.000793
17.4716,0.999817
17.4917,1.000214
17.5117,0.999786
17.5317,1.000717
17.5517,0.999356
17.5717,1.00103
17.5917,0.998946
17.6117,1.000187
17.6318,0.999659
17.6518,0.999921
17.6718,0.998552
17.6918,1.000745
17.7118,1.000929
17.7318,0.999783
17.7518,0.999557
17.7718,1.000876
17.7919,0.999339
17.8119,1.000503
17.8319,0.998763
17.8519,0.999749
17.8719,0.999229
17.8919,0.999656
17.9119,0.999734
17.932,0.999794
17.952,1.000825
17.972,1.000192
17.992,0.999125
18.012,0.999105
18.032,1.001884
18.052,0.999014
18.072,1.000326
18.0921,1.000718
18.1121,1.001389
18.1321,1.000204
18.1521,0.9992
18.1721,1.00006
18.1921,0.999732
18.2121,1.000466
18.2322,1.000062
18.2522,0.998691
18.2722,0.999813
18.2922,1.000027
18.3122,1.000097
18.3322,0.99905
18.3522,0.999594
18.3722,0.999462
18.3923,0.999738
18.4123,1.001014
18.4323,1.00113
18.4523,1.000504
18.4723,1.000177
18.4923,1.000204
18.5123,0.999554
18.5324,0.999301
18.5524,1.000245
18.5724,1.001031
18.5924,1.000794
18.6124,1.00025
18.6324,0.999395
18.6524,0.999523
18.6724,0.999503
18.6925,1.001471
18.7125,0.99966
18.7325,0.999714
18.7525,1.001422
18.7725,0.999733
18.7925,1.000356
18.8125,1.000177
18.8326,0.998785
18.8526,1.00114
18.8726,0.999487
18.8926,0.999411
18.9126,1.00052
18.9326,1.001304
18.9526,1.000401
18.9726,1.000996
18.9927,1.000064
19.0127,0.999907
19.0327,0.999081
19.0527,0.999909
19.0727,1.000655
19.0927,0.999312
19.1127,1.000626
19.1328,1.000494
19.1528,0.999116
19.1728,1.000065
19.1928,1.000391
19.2128,0.999514
19.2328,0.998547
19.2528,0.999465
19.2728,0.999136
19.2929,0.999391
19.3129,1.000283
19.3329,1.00148
19.3529,1.000137
19.3729,0.999387
19.3929,0.998414
19.4129,1.001081
19.433,0.999586
19.453,0.99987
19.473,0.999921
19.493,0.999009
19.513,1.00046
19.533,1.000246
19.553,0.999615
19.573,1.000934
19.5931,0.999048
19.6131,1.001055
19.6331,1.000323
19.6531,0.999849
19.6731,0.999556
19.6931,1.000056
19.7131,0.999309
19.7332,0.999044
19.7532,0.999136
19.7732,1.000626
19.7932,0.999372
19.8132,0.999215
19.8332,1.000755
19.8532,0.940396
19.8732,0.938582
19.8933,0.94015
19.9133,0.939112
19.9333,0.93972
19.9533,0.93947
19.9733,0.941626
19.9933,0.939932
20.0133,0.94005
20.0334,0.940604
20.0534,0.938709
20.0734,0.938019
20.0934,0.939307
20.1134,0.940662
20.1334,0.939922
20.1534,0.999357
20.1734,1.000181
20.1935,1.000148
20.2135,0.999516
20.2335,0.999932
20.2535,1.000785
20.2735,1.000366
20.2935,0.99944
20.3135,1.001751
20.3336,1.000219
20.3536,0.999912
20.3736,1.000942
20.3936,1.000204
20.4136,0.999959
20.4336,1.001047
20.4536,0.999952
20.4736,0.999904
20.4937,1.000265
20.5137,0.999986
20.5337,1.000958
20.5537,1.000057
20.5737,0.999188
20.5937,0.998781
20.6137,0.999211
20.6338,1.000599
20.6538,0.999543
20.6738,1.000898
20.6938,0.999834
20.7138,1.000106
20.7338,0.999615
20.7538,0.999866
20.7738,0.999051
20.7939,0.999628
20.8139,1.000206
20.8339,1.000525
20.8539,0.998704
20.8739,0.99995
20.8939,0.99895
20.9139,0.999285
20.934,0.999526
20.954,1.000243
20.974,1.000607
20.994,1.001545
21.014,1.000085
21.034,0.999345
21.054,1.000983
21.074,1.00206
21.0941,1.001129
21.1141,1.000692
21.1341,1.000885
21.1541,1.001191
21.1741,0.998796
21.1941,0.999203
21.2141,1.001154
21.2342,0.999362
21.2542,1.000316
21.2742,1.000725
21.2942,1.001534
21.3142,1.00189
21.3342,0.999599
21.3542,0.999738
21.3742,1.00113
21.3943,1.000499
21.4143,1.000474
21.4343,0.999811
21.4543,1.000678
21.4743,0.999725
21.4943,1.000533
21.5143,0.998937
21.5344,0.99982
21.5544,1.001068
21.5744,1.000399
21.5944,0.999476
21.6144,0.999724
21.6344,0.99998
21.6544,0.999478
21.6744,1.000457
21.6945,0.999434
21.7145,0.999415
21.7345,1.000176
21.7545,1.000428
21.7745,1.000147
21.7945,0.999654
21.8145,0.999549
21.8346,0.998565
21.8546,1.000558
21.8746,0.998971
21.8946,0.999506
21.9146,0.999536
21.9346,0.999817
21.9546,0.999837
21.9746,1.000537
21.9947,1.00031
22.0147,0.999672
22.0347,0.999456
22.0547,1.000488
22.0747,0.999131
22.0947,0.999089
22.1147,0.999262
22.1348,0.999652
22.1548,1.000602
22.1748,0.998406
22.1948,0.998542
22.2148,1.000895
22.2348,1.000472
22.2548,0.999214
22.2748,1.001157
22.2949,1.000984
22.3149,1.000676
22.3349,1.000878
22.3549,0.999972
22.3749,0.99973
22.3949,1.000064
22.4149,1.000823
22.435,1.000756
22.455,0.999316
22.475,1.000742
22.495,1.000005
22.515,1.000976
22.535,0.999792
22.555,1.000283
22.5751,0.999857
22.5951,1.000729
22.6151,1.001687
22.6351,0.999785
22.6551,0.998649
22.6751,0.99979
22.6951,1.000118
22.7151,0.999207
22.7352,0.999928
22.7552,1.000288
22.7752,0.999938
22.7952,1.00082
22.8152,1.000031
22.8352,1.000973
22.8552,0.999296
22.8753,1.00097
22.8953,0.999843
22.9153,0.999086
22.9353,0.998911
22.9553,0.999242
22.9753,0.999706
22.9953,0.998817
23.0153,1.000041
23.0354,0.999764
23.0554,0.999353
23.0754,1.000465
23.0954,1.000471
23.1154,0.99765
23.1354,0.99906
23.1554,0.999814
23.1755,1.000157
23.1955,0.999628
23.2155,0.999222
23.2355,0.999232
23.2555,0.999597
23.2755,1.000664
23.2955,0.999296
23.3155,0.999831
23.3356,0.998691
23.3556,0.999555
23.3756,1.001497
23.3956,1.000877
23.4156,0.998944
23.4356,0.999843
23.4556,0.998458
23.4757,0.999819
23.4957,1.000006
23.5157,0.999541
23.5357,0.999509
23.5557,1.000348
23.5757,1.000703
23.5957,1.000584
23.6157,1.000414
23.6358,0.999983
23.6558,1.00053
23.6758,0.999888
23.6958,0.999945
23.7158,0.999374
23.7358,1.000783
23.7558,0.999039
23.7759,1.00138
23.7959,1.001882
23.8159,1.000298
23.8359,1.001029
23.8559,0.998889
23.8759,1.000309
23.8959,1.001058
23.9159,1.000321
23.936,0.999538
23.956,0.99995
23.976,1.000672
23.996,0.999653
24.016,0.999939
24.036,0.998606
24.056,1.000802
24.0761,0.999796
24.0961,0.999865
24.1161,1.000191
24.1361,1.000076
24.1561,0.999357
24.1761,1.001902
24.1961,1.001538
24.2161,0.999197
24.2362,0.998847
24.2562,1.000531
24.2762,0.998627
24.2962,0.999363
24.3162,1.000651
24.3362,1.000723
24.3562,0.999568
24.3763,0.998485
24.3963,1.001919
24.4163,0.999466
24.4363,0.999717
24.4563,0.999493
24.4763,1.000907
24.4963,0.999605
24.5163,1.001205
24.5364,0.999447
24.5564,1.001716
24.5764,1.000414
24.5964,1.000535
24.6164,1.00013
24.6364,0.999703
24.6564,0.998467
24.6765,1.00061
24.6965,0.999324
24.7165,0.999913
24.7365,0.999837
24.7565,1.000501
24.7765,0.998802
24.7965,0.999484
24.8165,1.000574
24.8366,1.000703
24.8566,0.939602
24.8766,0.938304
24.8966,0.94066
24.9166,0.940407
24.9366,0.940274
24.9566,0.939764
24.9767,0.938477
24.9967,0.939536
25.0167,0.940329
25.0367,0.940292
25.0567,0.940065
25.0767,0.940338
25.0967,0.940238
25.1167,0.94112
25.1368,0.940051
25.1568,1.000493
25.1768,0.999466
25.1968,0.999806
25.2168,1.000791
25.2368,1.000942
25.2568,1.000423
25.2769,1.001324
25.2969,0.99886
25.3169,0.9996
25.3369,0.999388
25.3569,1.000916
25.3769,0.99937
25.3969,0.999208
25.4169,0.99915
25.437,0.999797
25.457,0.999795
25.477,0.999453
25.497,0.999788
25.517,0.998783
25.537,1.001561
25.557,1.000452
25.5771,1.000427
25.5971,1.000081
25.6171,0.997764
25.6371,0.998906
25.6571,0.999657
25.6771,1.00082
25.6971,1.000426
25.7171,1.000374
25.7372,1.000029
25.7572,1.000798
25.7772,1.00058
25.7972,1.000138
25.8172,1.000392
25.8372,1.000533
25.8572,0.999491
25.8773,0.998219
25.8973,0.998283
25.9173,0.998484
25.9373,0.999296
25.9573,1.00163
25.9773,0.999988
25.9973,0.998708
26.0173,0.999505
26.0374,1.000965
26.0574,1.001254
26.0774,1.000258
26.0974,0.999754
26.1174,1.001008
26.1374,1.000078
26.1574,1.000014
26.1775,0.999523
26.1975,0.999902
26.2175,1.000351
26.2375,1.000532
26.2575,0.99912
26.2775,1.000326
26.2975,1.000546
26.3175,1.000571
26.3376,1.001093
26.3576,0.999933
26.3776,1.000319
26.3976,1.001301
26.4176,0.99952
26.4376,0.99972
26.4576,0.999905
26.4777,0.999206
26.4977,1.000292
26.5177,0.999287
26.5377,1.000004
26.5577,0.99993
26.5777,1.000671
26.5977,1.000226
26.6177,1.000497
26.6378,0.999484
26.6578,1.001069
26.6778,0.999623
26.6978,0.999956
26.7178,1.000271
26.7378,0.999155
26.7578,0.999879
26.7779,1.000042
26.7979,1.001487
26.8179,1.000346
26.8379,1.000725
26.8579,1.000024
26.8779,1.000214
26.8979,0.999977
26.9179,0.998144
26.938,0.999324
26.958,1.000194
26.978,1.000368
26.998,1.0006
27.018,0.999497
27.038,0.998587
27.058,1.000357
27.0781,0.999264
27.0981,0.999676
27.1181,1.00022
27.1381,1.000004
27.1581,0.998638
27.1781,1.000865
27.1981,1.001278
27.2181,0.99935
27.2382,0.999746
27.2582,1.001156
27.2782,0.999195
27.2982,1.001622
27.3182,1.000779
27.3382,0.99933
27.3582,1.000692
27.3783,0.998913
27.3983,1.000976
27.4183,1.000667
27.4383,0.998835
27.4583,1.0001
27.4783,1.0001
27.4983,0.999492
27.5183,1.001161
27.5384,0.999957
27.5584,0.999291
27.5784,0.999855
27.5984,1.00001
27.6184,1.000426
27.6384,1.001789
27.6584,1.000052
27.6785,1.000517
27.6985,1.000705
27.7185,0.999979
27.7385,1.000094
27.7585,1.000951
27.7785,0.998993
27.7985,0.999832
27.8185,1.000244
27.8386,0.999753
27.8586,0.999003
27.8786,1.001079
27.8986,0.998196
27.9186,0.997938
27.9386,0.999232
27.9586,1.000819
27.9787,1.000045
27.9987,0.999815
28.0187,0.998564
28.0387,0.99896
28.0587,1.000646
28.0787,1.000116
28.0987,0.999364
28.1187,1.000377
28.1388,1.000387
28.1588,1.000294
28.1788,1.000408
28.1988,0.99983
28.2188,1.000036
28.2388,1.000598
